transaction_id,customer_id,account_id,date,amount,transaction_type,category,merchant,payment_method,location
T00001666,C100008,A200011,2026-07-16,3409.04,Debit,Education,Coursera,Net Banking,Gandhinagar
T00001667,C100008,A200011,2026-02-08,2296.43,Debit,Other,Misc Merchant,NEFT,Gandhinagar
T00001668,C100008,A200011,2026-04-20,670.74,Debit,Education,College Fee,NEFT,Gandhinagar
T00001669,C100008,A200011,2026-05-04,742.81,Debit,Food,Zomato,NEFT,Gandhinagar
T00001670,C100008,A200011,2026-04-09,424.48,Debit,Food,Zomato,Net Banking,Gandhinagar
T00001671,C100008,A200011,2026-05-06,1447.23,Debit,Food,Swiggy,NEFT,Gandhinagar
T00001672,C100008,A200011,2026-06-12,5610.67,Debit,Fuel,Indian Oil,Credit Card,Gandhinagar
T00001673,C100008,A200011,2026-07-08,1817.08,Debit,Other,Misc Merchant,Credit Card,Gandhinagar
T00001674,C100008,A200011,2026-06-24,42.7,Debit,Bills,Electricity Board,Credit Card,Gandhinagar
T00001675,C100008,A200011,2026-02-28,2932.99,Debit,Food,Swiggy,NEFT,Gandhinagar
T00001676,C100008,A200011,2026-06-27,8196.3,Debit,Investment,Zerodha,Net Banking,Gandhinagar
T00001677,C100008,A200011,2026-06-04,901.52,Debit,Fuel,Indian Oil,NEFT,Gandhinagar
T00001678,C100008,A200011,2026-06-10,853.95,Debit,Food,Swiggy,Debit Card,Gandhinagar
T00001679,C100008,A200011,2026-03-31,2134.92,Debit,Other,Misc Merchant,Debit Card,Gandhinagar
T00001680,C100008,A200011,2026-05-28,2683.09,Debit,Fuel,Indian Oil,Debit Card,Gandhinagar
T00001681,C100008,A200011,2026-06-28,766.55,Debit,Food,Swiggy,Cash,Gandhinagar
T00001682,C100008,A200011,2026-04-20,263.68,Debit,Investment,Groww,Cash,Gandhinagar
T00001683,C100008,A200011,2026-07-30,581.68,Debit,Travel,IndiGo,NEFT,Gandhinagar
T00001684,C100008,A200011,2026-07-13,2315.1,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001685,C100008,A200011,2026-05-18,859.85,Debit,Fuel,HP Petrol Pump,Debit Card,Gandhinagar
T00001686,C100008,A200011,2026-04-28,2975.54,Debit,Investment,SIP Auto-debit,Cash,Gandhinagar
T00001687,C100008,A200011,2026-05-10,3290.09,Debit,ATM,ATM Withdrawal,UPI,Gandhinagar
T00001688,C100008,A200011,2026-06-18,504.07,Debit,ATM,ATM Withdrawal,Debit Card,Gandhinagar
T00001689,C100008,A200011,2026-07-21,1617.72,Debit,Food,Cafe Coffee Day,Cash,Gandhinagar
T00001690,C100008,A200011,2026-04-01,1008.53,Debit,Bills,Jio,Cash,Gandhinagar
T00001691,C100008,A200011,2026-05-21,1870.04,Debit,Education,Coursera,Debit Card,Gandhinagar
T00001692,C100008,A200011,2026-03-07,1126.62,Debit,Food,Swiggy,NEFT,Gandhinagar
T00001693,C100008,A200011,2026-07-09,224.33,Debit,Fuel,HP Petrol Pump,Credit Card,Gandhinagar
T00001694,C100008,A200011,2026-03-07,20.0,Debit,Education,College Fee,NEFT,Gandhinagar
T00001695,C100008,A200011,2026-05-29,70.03,Debit,Healthcare,Local Clinic,Net Banking,Gandhinagar
T00001696,C100008,A200011,2026-04-07,1065.03,Debit,Entertainment,Netflix,Net Banking,Gandhinagar
T00001697,C100008,A200011,2026-06-24,1212.98,Debit,Other,Misc Merchant,NEFT,Gandhinagar
T00001698,C100008,A200011,2026-04-28,9288.86,Debit,Investment,Groww,Net Banking,Gandhinagar
T00001699,C100008,A200011,2026-04-23,1207.56,Debit,Entertainment,BookMyShow,Net Banking,Gandhinagar
T00001700,C100008,A200011,2026-03-25,420.31,Debit,Entertainment,PVR,Cash,Gandhinagar
T00001701,C100008,A200011,2026-04-27,20.0,Debit,Fuel,HP Petrol Pump,Debit Card,Gandhinagar
T00001702,C100008,A200011,2026-03-14,1895.3,Debit,Fuel,HP Petrol Pump,Cash,Gandhinagar
T00001703,C100008,A200011,2026-03-28,158.08,Debit,Transfer,P2P Transfer,Credit Card,Gandhinagar
T00001704,C100008,A200011,2026-07-09,740.77,Debit,Rent,Landlord Transfer,Cash,Gandhinagar
T00001705,C100008,A200011,2026-06-06,915.44,Debit,Food,Swiggy,Cash,Gandhinagar
T00001706,C100008,A200011,2026-02-03,2504.74,Debit,Entertainment,BookMyShow,Net Banking,Gandhinagar
T00001707,C100008,A200011,2026-04-28,4480.71,Debit,Education,Coursera,Debit Card,Gandhinagar
T00001708,C100008,A200011,2026-06-27,1208.34,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001709,C100008,A200011,2026-07-18,1323.46,Debit,Food,Local Restaurant,NEFT,Gandhinagar
T00001710,C100008,A200011,2026-05-10,1511.78,Debit,Education,Coursera,Cash,Gandhinagar
T00001711,C100008,A200011,2026-06-08,2856.65,Debit,ATM,ATM Withdrawal,Net Banking,Gandhinagar
T00001712,C100008,A200011,2026-05-11,3215.69,Debit,Fuel,Indian Oil,Credit Card,Gandhinagar
T00001713,C100008,A200011,2026-07-14,1475.14,Debit,Entertainment,PVR,Cash,Gandhinagar
T00001714,C100008,A200011,2026-02-03,1013.47,Debit,Education,Coursera,Net Banking,Gandhinagar
T00001715,C100008,A200011,2026-02-27,2503.23,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001716,C100008,A200011,2026-06-29,166.99,Debit,Food,Swiggy,Debit Card,Gandhinagar
T00001717,C100008,A200011,2026-03-25,1314.41,Debit,Food,Swiggy,NEFT,Gandhinagar
T00001718,C100008,A200011,2026-07-10,1944.85,Debit,Bills,Jio,Cash,Gandhinagar
T00001719,C100008,A200011,2026-03-10,1984.88,Debit,Other,Misc Merchant,Debit Card,Gandhinagar
T00001720,C100008,A200011,2026-02-27,430.9,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001721,C100008,A200011,2026-04-13,2063.13,Debit,Bills,Jio,UPI,Gandhinagar
T00001722,C100008,A200011,2026-03-07,3555.33,Debit,ATM,ATM Withdrawal,Cash,Gandhinagar
T00001723,C100008,A200011,2026-02-15,3477.27,Debit,Food,Cafe Coffee Day,UPI,Gandhinagar
T00001724,C100008,A200011,2026-04-21,1058.1,Debit,Other,Misc Merchant,NEFT,Gandhinagar
T00001725,C100008,A200011,2026-07-22,993.43,Debit,Fuel,Indian Oil,Net Banking,Gandhinagar
T00001726,C100008,A200011,2026-03-13,2936.49,Debit,Investment,Groww,Credit Card,Gandhinagar
T00001727,C100008,A200011,2026-07-04,5185.76,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001728,C100008,A200011,2026-05-28,22.31,Debit,Fuel,HP Petrol Pump,NEFT,Gandhinagar
T00001729,C100008,A200011,2026-04-01,3201.87,Debit,Fuel,HP Petrol Pump,Credit Card,Gandhinagar
T00001730,C100008,A200011,2026-04-08,4712.41,Debit,Food,Cafe Coffee Day,Debit Card,Gandhinagar
T00001731,C100008,A200011,2026-07-29,973.5,Debit,Transfer,P2P Transfer,Credit Card,Gandhinagar
T00001732,C100008,A200011,2026-03-24,879.47,Debit,Food,Swiggy,UPI,Gandhinagar
T00001733,C100008,A200011,2026-02-22,1234.89,Debit,Fuel,Indian Oil,Credit Card,Gandhinagar
T00001734,C100008,A200011,2026-03-24,886.06,Debit,Other,Misc Merchant,Credit Card,Gandhinagar
T00001735,C100008,A200011,2026-04-23,953.91,Debit,Entertainment,Spotify,Cash,Gandhinagar
T00001736,C100008,A200011,2026-06-09,1418.69,Debit,Other,Misc Merchant,Debit Card,Gandhinagar
T00001737,C100008,A200011,2026-03-24,3125.54,Debit,Rent,Landlord Transfer,Debit Card,Gandhinagar
T00001738,C100008,A200011,2026-03-22,415.61,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001739,C100008,A200011,2026-06-17,310.29,Debit,Travel,Ola,UPI,Gandhinagar
T00001740,C100008,A200011,2026-04-10,1110.47,Debit,Bills,Water Dept,Debit Card,Gandhinagar
T00001741,C100008,A200011,2026-04-16,6971.14,Debit,Fuel,Indian Oil,Debit Card,Gandhinagar
T00001742,C100008,A200011,2026-07-13,2734.42,Debit,Bills,Airtel,Cash,Gandhinagar
T00001743,C100008,A200011,2026-06-22,1694.14,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001744,C100008,A200011,2026-03-14,3764.38,Debit,ATM,ATM Withdrawal,Net Banking,Gandhinagar
T00001745,C100008,A200011,2026-06-10,118.02,Debit,Food,Zomato,UPI,Gandhinagar
T00001746,C100008,A200011,2026-07-31,2670.08,Debit,Entertainment,Spotify,NEFT,Gandhinagar
T00001747,C100008,A200011,2026-04-22,3095.04,Debit,Food,Swiggy,Net Banking,Gandhinagar
T00001748,C100008,A200011,2026-07-09,5599.85,Debit,Education,Coursera,UPI,Gandhinagar
T00001749,C100008,A200011,2026-06-28,4087.91,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001750,C100008,A200011,2026-06-10,2231.88,Debit,Fuel,HP Petrol Pump,Credit Card,Gandhinagar
T00001751,C100008,A200011,2026-04-04,549.13,Debit,Fuel,HP Petrol Pump,NEFT,Gandhinagar
T00001752,C100008,A200011,2026-02-09,250.84,Debit,Fuel,HP Petrol Pump,Debit Card,Gandhinagar
T00001753,C100008,A200011,2026-06-19,92.91,Debit,Entertainment,BookMyShow,Credit Card,Gandhinagar
T00001754,C100008,A200011,2026-02-28,357.58,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001755,C100008,A200011,2026-03-06,531.87,Debit,Other,Misc Merchant,Net Banking,Gandhinagar
T00001756,C100008,A200011,2026-07-15,109.04,Debit,Travel,Uber,Net Banking,Gandhinagar
T00001757,C100008,A200011,2026-02-04,519.29,Debit,Fuel,Indian Oil,Cash,Gandhinagar
T00001758,C100008,A200011,2026-04-22,1258.04,Debit,Fuel,HP Petrol Pump,UPI,Gandhinagar
T00001759,C100008,A200011,2026-06-21,2766.57,Debit,Food,Local Restaurant,Debit Card,Gandhinagar
T00001760,C100008,A200011,2026-06-23,1607.55,Debit,Fuel,HP Petrol Pump,NEFT,Gandhinagar
T00001761,C100008,A200011,2026-05-31,1735.91,Debit,ATM,ATM Withdrawal,Debit Card,Gandhinagar
T00001762,C100008,A200011,2026-04-18,249.17,Debit,Healthcare,Apollo Pharmacy,UPI,Gandhinagar
T00001763,C100008,A200011,2026-06-21,2321.35,Debit,Entertainment,Netflix,UPI,Gandhinagar
T00001764,C100008,A200011,2026-02-11,2088.9,Debit,Food,Swiggy,UPI,Gandhinagar
T00001765,C100008,A200011,2026-03-21,9672.3,Debit,Bills,Water Dept,NEFT,Gandhinagar
T00001766,C100008,A200011,2026-03-28,2423.25,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001767,C100008,A200011,2026-04-05,11087.74,Debit,Fuel,Indian Oil,NEFT,Gandhinagar
T00001768,C100008,A200011,2026-05-29,380.34,Debit,Education,College Fee,Cash,Gandhinagar
T00001769,C100008,A200011,2026-03-06,1047.62,Debit,Food,Swiggy,Net Banking,Gandhinagar
T00001770,C100008,A200011,2026-04-02,5073.01,Debit,ATM,ATM Withdrawal,Cash,Gandhinagar
T00001771,C100008,A200011,2026-03-31,1075.99,Debit,Bills,Jio,NEFT,Gandhinagar
T00001772,C100008,A200011,2026-05-21,2340.83,Debit,Bills,Electricity Board,Credit Card,Gandhinagar
T00001773,C100008,A200011,2026-02-08,3245.11,Debit,Travel,IRCTC,NEFT,Gandhinagar
T00001774,C100008,A200011,2026-03-02,3639.26,Debit,Entertainment,Spotify,Credit Card,Gandhinagar
T00001775,C100008,A200011,2026-05-14,901.02,Debit,Travel,IndiGo,Debit Card,Gandhinagar
T00001776,C100008,A200011,2026-07-17,2058.74,Debit,Entertainment,PVR,Net Banking,Gandhinagar
T00001777,C100008,A200011,2026-05-29,631.22,Debit,Fuel,Indian Oil,Debit Card,Gandhinagar
T00001778,C100008,A200011,2026-05-23,2658.14,Debit,Investment,SIP Auto-debit,Debit Card,Gandhinagar
T00001779,C100008,A200011,2026-04-11,504.98,Debit,Healthcare,1mg,Net Banking,Gandhinagar
T00001780,C100008,A200011,2026-04-12,563.16,Debit,Fuel,Indian Oil,NEFT,Gandhinagar
T00001781,C100008,A200011,2026-02-28,1774.83,Debit,Food,Swiggy,Credit Card,Gandhinagar
T00001782,C100008,A200011,2026-04-26,645.95,Debit,Bills,Airtel,UPI,Gandhinagar
T00001783,C100008,A200011,2026-05-09,4646.85,Debit,Other,Misc Merchant,Debit Card,Gandhinagar
T00001784,C100008,A200011,2026-03-02,983.8,Debit,Fuel,HP Petrol Pump,Cash,Gandhinagar
T00001785,C100008,A200011,2026-05-23,1383.34,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001786,C100008,A200011,2026-05-19,908.37,Debit,Fuel,Indian Oil,Debit Card,Gandhinagar
T00001787,C100008,A200011,2026-02-24,10713.66,Debit,Food,Swiggy,Cash,Gandhinagar
T00001788,C100008,A200011,2026-03-01,1679.26,Debit,Bills,Electricity Board,Net Banking,Gandhinagar
T00001789,C100008,A200011,2026-03-06,944.96,Debit,Education,Coursera,UPI,Gandhinagar
T00001790,C100008,A200011,2026-05-28,773.24,Debit,Entertainment,BookMyShow,Net Banking,Gandhinagar
T00001791,C100008,A200011,2026-03-22,1193.22,Debit,Bills,Water Dept,NEFT,Gandhinagar
T00001792,C100008,A200011,2026-07-22,184.95,Debit,Fuel,HP Petrol Pump,Net Banking,Gandhinagar
T00001793,C100008,A200011,2026-02-03,939.78,Debit,Food,Local Restaurant,Cash,Gandhinagar
T00001794,C100008,A200011,2026-05-05,1795.77,Debit,Food,Local Restaurant,Net Banking,Gandhinagar
T00001795,C100008,A200011,2026-03-16,2351.68,Debit,Entertainment,Netflix,NEFT,Gandhinagar
T00001796,C100008,A200011,2026-05-08,1885.47,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001797,C100008,A200011,2026-05-23,5449.61,Debit,Bills,Water Dept,Cash,Gandhinagar
T00001798,C100008,A200011,2026-04-22,19567.12,Debit,ATM,ATM Withdrawal,Debit Card,Gandhinagar
T00001799,C100008,A200011,2026-05-29,3495.73,Debit,Food,Swiggy,Net Banking,Gandhinagar
T00001800,C100008,A200011,2026-05-02,578.58,Debit,Travel,MakeMyTrip,Net Banking,Gandhinagar
T00001801,C100008,A200011,2026-07-12,1475.83,Debit,Fuel,HP Petrol Pump,NEFT,Gandhinagar
T00001802,C100008,A200011,2026-04-30,628.19,Debit,Travel,Uber,UPI,Gandhinagar
T00001803,C100008,A200011,2026-05-14,83.07,Debit,Bills,Water Dept,UPI,Gandhinagar
T00001804,C100008,A200011,2026-07-07,1435.98,Debit,Entertainment,Spotify,Credit Card,Gandhinagar
T00001805,C100008,A200011,2026-04-23,9036.77,Debit,Other,Misc Merchant,Net Banking,Gandhinagar
T00001806,C100008,A200011,2026-04-22,8450.37,Debit,ATM,ATM Withdrawal,Debit Card,Gandhinagar
T00001807,C100008,A200011,2026-08-01,1160.5,Debit,Education,Coursera,Cash,Gandhinagar
T00001808,C100008,A200011,2026-07-02,20.0,Debit,Entertainment,BookMyShow,Credit Card,Gandhinagar
T00001809,C100008,A200011,2026-03-02,1202.71,Debit,Food,Zomato,UPI,Gandhinagar
T00001810,C100008,A200011,2026-02-08,1934.63,Debit,Other,Misc Merchant,Cash,Gandhinagar
T00001811,C100008,A200011,2026-06-23,2449.16,Debit,Education,Coursera,NEFT,Gandhinagar
T00001812,C100008,A200011,2026-06-04,361.68,Debit,Travel,MakeMyTrip,UPI,Gandhinagar
T00001813,C100008,A200011,2026-04-08,577.21,Debit,Other,Misc Merchant,Net Banking,Gandhinagar
T00001814,C100008,A200011,2026-05-08,1071.44,Debit,Other,Misc Merchant,NEFT,Gandhinagar
T00001815,C100008,A200011,2026-06-12,1934.04,Debit,Other,Misc Merchant,Net Banking,Gandhinagar
T00001816,C100008,A200011,2026-03-04,1585.62,Debit,Entertainment,Netflix,UPI,Gandhinagar
T00001817,C100008,A200011,2026-02-28,15249.11,Debit,Fuel,HP Petrol Pump,Debit Card,Gandhinagar
T00001818,C100008,A200011,2026-03-30,2976.62,Debit,Entertainment,Spotify,UPI,Gandhinagar
T00001819,C100008,A200011,2026-07-31,65439.61,Credit,Salary,Employer,NEFT,Gandhinagar
T00001820,C100008,A200011,2026-07-01,66189.5,Credit,Salary,Employer,NEFT,Gandhinagar
T00001821,C100008,A200011,2026-06-01,64518.48,Credit,Salary,Employer,NEFT,Gandhinagar
T00001822,C100008,A200011,2026-05-03,64711.46,Credit,Salary,Employer,NEFT,Gandhinagar
T00001823,C100008,A200011,2026-04-02,64642.87,Credit,Salary,Employer,NEFT,Gandhinagar
T00001824,C100008,A200011,2026-03-02,67247.23,Credit,Salary,Employer,NEFT,Gandhinagar
T00001825,C100009,A200012,2026-04-22,718.15,Debit,ATM,ATM Withdrawal,Net Banking,Bengaluru
T00001826,C100009,A200012,2026-05-04,125.66,Debit,Bills,Airtel,UPI,Bengaluru
T00001827,C100009,A200012,2026-06-29,1108.88,Debit,Travel,IRCTC,NEFT,Bengaluru
T00001828,C100009,A200012,2026-04-15,490.56,Debit,Food,Zomato,NEFT,Bengaluru
T00001829,C100009,A200012,2026-07-05,3158.57,Debit,Food,Zomato,UPI,Bengaluru
T00001830,C100009,A200012,2026-07-08,344.44,Debit,ATM,ATM Withdrawal,NEFT,Bengaluru
T00001831,C100009,A200012,2026-07-03,1248.42,Debit,Food,Cafe Coffee Day,Credit Card,Bengaluru
T00001832,C100009,A200012,2026-07-04,307.91,Debit,Shopping,Local Store,UPI,Bengaluru
T00001833,C100009,A200012,2026-06-17,1294.24,Debit,Shopping,Local Store,UPI,Bengaluru
T00001834,C100009,A200012,2026-02-10,1041.55,Debit,Travel,IndiGo,Credit Card,Bengaluru
T00001835,C100009,A200012,2026-06-03,150.79,Debit,ATM,ATM Withdrawal,Net Banking,Bengaluru
T00001836,C100009,A200012,2026-05-13,1587.8,Debit,Shopping,Local Store,NEFT,Bengaluru
T00001837,C100009,A200012,2026-05-28,814.57,Debit,Healthcare,Local Clinic,Cash,Bengaluru
T00001838,C100009,A200012,2026-04-07,479.4,Debit,Shopping,Local Store,UPI,Bengaluru
T00001839,C100009,A200012,2026-03-17,2673.69,Debit,Shopping,Flipkart,UPI,Bengaluru
T00001840,C100009,A200012,2026-04-24,1613.34,Debit,Rent,Landlord Transfer,Credit Card,Bengaluru
T00001841,C100009,A200012,2026-06-16,57.81,Debit,Healthcare,Local Clinic,NEFT,Bengaluru
T00001842,C100009,A200012,2026-03-02,105.42,Debit,Food,Swiggy,Cash,Bengaluru
T00001843,C100009,A200012,2026-07-04,4411.65,Debit,Fuel,HP Petrol Pump,Credit Card,Bengaluru
T00001844,C100009,A200012,2026-03-01,533.37,Debit,Shopping,Myntra,Debit Card,Bengaluru
T00001845,C100009,A200012,2026-03-16,675.88,Debit,Healthcare,Apollo Pharmacy,Credit Card,Bengaluru
T00001846,C100009,A200012,2026-07-05,835.51,Debit,Other,Misc Merchant,Cash,Bengaluru
T00001847,C100009,A200012,2026-04-27,2112.35,Debit,Rent,Landlord Transfer,Cash,Bengaluru
T00001848,C100009,A200012,2026-07-04,1602.17,Debit,Travel,MakeMyTrip,Net Banking,Bengaluru
T00001849,C100009,A200012,2026-06-06,334.93,Debit,ATM,ATM Withdrawal,NEFT,Bengaluru
T00001850,C100009,A200012,2026-02-14,1708.41,Debit,Healthcare,Local Clinic,Cash,Bengaluru
T00001851,C100009,A200012,2026-04-18,566.88,Debit,Bills,Water Dept,Credit Card,Bengaluru
T00001852,C100009,A200012,2026-06-25,1291.16,Debit,ATM,ATM Withdrawal,Net Banking,Bengaluru
T00001853,C100009,A200012,2026-06-16,66.61,Debit,Rent,Landlord Transfer,Debit Card,Bengaluru
T00001854,C100009,A200012,2026-02-12,564.21,Debit,Bills,Water Dept,Debit Card,Bengaluru
T00001855,C100009,A200012,2026-03-30,558.11,Debit,Shopping,Amazon,Net Banking,Bengaluru
T00001856,C100009,A200012,2026-04-13,4506.6,Debit,Shopping,Amazon,Debit Card,Bengaluru
T00001857,C100009,A200012,2026-03-21,195.06,Debit,Food,Swiggy,Debit Card,Bengaluru
T00001858,C100009,A200012,2026-04-26,424.22,Debit,Rent,Landlord Transfer,Cash,Bengaluru
T00001859,C100009,A200012,2026-06-18,416.15,Debit,Education,Udemy,Credit Card,Bengaluru
T00001860,C100009,A200012,2026-04-06,1346.15,Debit,Bills,Electricity Board,Credit Card,Bengaluru
T00001861,C100009,A200012,2026-06-17,490.54,Debit,Healthcare,Apollo Pharmacy,NEFT,Bengaluru
T00001862,C100009,A200012,2026-04-27,1716.9,Debit,Healthcare,Local Clinic,Credit Card,Bengaluru
T00001863,C100009,A200012,2026-05-31,119.17,Debit,Healthcare,1mg,Credit Card,Bengaluru
T00001864,C100009,A200012,2026-05-27,2205.07,Debit,Shopping,Local Store,NEFT,Bengaluru
T00001865,C100009,A200012,2026-06-16,525.36,Debit,Fuel,HP Petrol Pump,UPI,Bengaluru
T00001866,C100009,A200012,2026-05-14,376.83,Debit,ATM,ATM Withdrawal,Net Banking,Bengaluru
T00001867,C100009,A200012,2026-04-16,563.79,Debit,Bills,Water Dept,NEFT,Bengaluru
T00001868,C100009,A200012,2026-04-27,118.61,Debit,Shopping,Amazon,Cash,Bengaluru
T00001869,C100009,A200012,2026-06-01,41.54,Debit,Bills,Airtel,UPI,Bengaluru
T00001870,C100009,A200012,2026-06-22,658.41,Debit,ATM,ATM Withdrawal,NEFT,Bengaluru
T00001871,C100009,A200012,2026-04-13,61.16,Debit,Food,Local Restaurant,Cash,Bengaluru
T00001872,C100009,A200012,2026-03-12,313.25,Debit,Healthcare,Local Clinic,NEFT,Bengaluru
T00001873,C100009,A200012,2026-06-20,985.78,Debit,Shopping,Local Store,UPI,Bengaluru
T00001874,C100009,A200012,2026-07-22,548.52,Debit,Rent,Landlord Transfer,Debit Card,Bengaluru
T00001875,C100009,A200012,2026-04-06,259.23,Debit,Travel,Uber,NEFT,Bengaluru
T00001876,C100009,A200012,2026-04-24,725.23,Debit,Healthcare,1mg,Net Banking,Bengaluru
T00001877,C100009,A200012,2026-06-17,810.63,Debit,Travel,IRCTC,NEFT,Bengaluru
T00001878,C100009,A200012,2026-06-15,156.53,Debit,ATM,ATM Withdrawal,Cash,Bengaluru
T00001879,C100009,A200012,2026-02-14,2667.99,Debit,Shopping,Local Store,Net Banking,Bengaluru
T00001880,C100009,A200012,2026-04-07,46.26,Debit,Food,Swiggy,Net Banking,Bengaluru
T00001881,C100009,A200012,2026-07-19,694.64,Debit,ATM,ATM Withdrawal,NEFT,Bengaluru
T00001882,C100009,A200012,2026-05-17,1003.13,Debit,Shopping,Amazon,NEFT,Bengaluru
T00001883,C100009,A200012,2026-03-24,260.81,Debit,Healthcare,Apollo Pharmacy,Net Banking,Bengaluru
T00001884,C100009,A200012,2026-06-24,455.09,Debit,Bills,Water Dept,UPI,Bengaluru
T00001885,C100009,A200012,2026-07-06,489.75,Debit,Rent,Landlord Transfer,Cash,Bengaluru
T00001886,C100009,A200012,2026-02-09,502.48,Debit,Travel,MakeMyTrip,Debit Card,Bengaluru
T00001887,C100009,A200012,2026-05-21,518.16,Debit,ATM,ATM Withdrawal,Debit Card,Bengaluru
T00001888,C100009,A200012,2026-05-12,20.0,Debit,Rent,Landlord Transfer,NEFT,Bengaluru
T00001889,C100009,A200012,2026-07-02,771.87,Debit,Shopping,Amazon,Cash,Bengaluru
T00001890,C100009,A200012,2026-04-19,2224.4,Debit,Investment,Groww,Credit Card,Bengaluru
T00001891,C100009,A200012,2026-03-17,49.52,Debit,Shopping,Flipkart,Credit Card,Bengaluru
T00001892,C100009,A200012,2026-06-09,76.15,Debit,Shopping,Local Store,UPI,Bengaluru
T00001893,C100009,A200012,2026-02-16,275.53,Debit,Shopping,Amazon,Net Banking,Bengaluru
T00001894,C100009,A200012,2026-06-22,136.86,Debit,Transfer,P2P Transfer,Cash,Bengaluru
T00001895,C100009,A200012,2026-02-05,869.47,Debit,Transfer,P2P Transfer,Net Banking,Bengaluru
T00001896,C100009,A200012,2026-02-24,1270.58,Debit,Rent,Landlord Transfer,Credit Card,Bengaluru
T00001897,C100009,A200012,2026-02-20,169.13,Debit,Bills,Jio,Debit Card,Bengaluru
T00001898,C100009,A200012,2026-05-24,3426.73,Debit,Bills,Airtel,Net Banking,Bengaluru
T00001899,C100009,A200012,2026-07-24,2348.73,Debit,ATM,ATM Withdrawal,Debit Card,Bengaluru
T00001900,C100009,A200012,2026-04-19,20.0,Debit,Food,Swiggy,Cash,Bengaluru
T00001901,C100009,A200012,2026-05-10,880.37,Debit,ATM,ATM Withdrawal,Cash,Bengaluru
T00001902,C100009,A200012,2026-05-12,1696.58,Debit,Healthcare,1mg,Debit Card,Bengaluru
T00001903,C100009,A200012,2026-04-26,600.42,Debit,Healthcare,Local Clinic,Cash,Bengaluru
T00001904,C100009,A200012,2026-04-22,288.67,Debit,Other,Misc Merchant,Credit Card,Bengaluru
T00001905,C100009,A200012,2026-03-14,3575.42,Debit,Healthcare,Local Clinic,Net Banking,Bengaluru
T00001906,C100009,A200012,2026-02-20,781.45,Debit,Travel,Uber,NEFT,Bengaluru
T00001907,C100009,A200012,2026-05-03,589.73,Debit,Healthcare,1mg,Credit Card,Bengaluru
T00001908,C100009,A200012,2026-05-15,38.31,Debit,Fuel,Indian Oil,UPI,Bengaluru
T00001909,C100009,A200012,2026-04-18,938.95,Debit,Healthcare,Local Clinic,Net Banking,Bengaluru
T00001910,C100009,A200012,2026-05-02,3566.82,Debit,Bills,Electricity Board,Cash,Bengaluru
T00001911,C100009,A200012,2026-03-01,241.49,Debit,Food,Local Restaurant,UPI,Bengaluru
