card_id,customer_id,card_type,credit_limit,used_amount,available_limit,reward_points,annual_fee,status
CC403898,C103898,PremiumCard,136600.0,70767.21,65832.79,9862,499,Active
CC407833,C107833,PremiumCard,109800.0,85512.66,24287.34,3132,2999,Active
CC406108,C106108,SmartCard,328000.0,2101.06,325898.94,14602,0,Active
CC403041,C103041,CashbackCard,195400.0,127613.72,67786.28,221,499,Active
CC408885,C108885,FuelCard,166800.0,125744.43,41055.57,6273,2999,Active
CC407404,C107404,SmartCard,56300.0,38492.73,17807.27,13205,999,Active
CC405934,C105934,TravelCard,229000.0,78187.18,150812.82,19335,499,Active
CC405205,C105205,SmartCard,192200.0,125887.28,66312.72,11499,2999,Active
CC406074,C106074,CashbackCard,139400.0,11939.25,127460.75,3397,499,Active
CC400739,C100739,TravelCard,288800.0,104346.6,184453.4,8987,499,Active
CC400244,C100244,FuelCard,246600.0,182452.89,64147.11,13695,499,Active
CC404988,C104988,SmartCard,101600.0,73712.5,27887.5,17978,0,Active
CC403207,C103207,FuelCard,125000.0,70306.82,54693.18,3913,499,Active
CC407974,C107974,FuelCard,93800.0,8569.56,85230.44,16546,2999,Active
CC406946,C106946,SmartCard,191200.0,11785.3,179414.7,4423,499,Active
CC406602,C106602,CashbackCard,233200.0,24964.67,208235.33,16004,499,Active
CC401622,C101622,FuelCard,90800.0,11515.28,79284.72,19258,2999,Active
CC406261,C106261,FuelCard,27900.0,14002.01,13897.99,8326,499,Active
CC406771,C106771,StudentCard,119000.0,74073.92,44926.08,2745,2999,Active
CC402752,C102752,SmartCard,25700.0,7059.51,18640.49,2881,499,Active
CC409447,C109447,FuelCard,296800.0,167187.18,129612.82,6383,999,Active
CC409249,C109249,PremiumCard,296700.0,76640.99,220059.01,12474,2999,Active
CC404736,C104736,StudentCard,241200.0,30441.37,210758.63,4722,499,Active
CC402746,C102746,SmartCard,130100.0,45034.74,85065.26,12431,0,Active
CC409469,C109469,TravelCard,82400.0,40739.97,41660.03,813,499,Active
CC400434,C100434,PremiumCard,384400.0,94296.91,290103.09,14153,2999,Active
CC401418,C101418,StudentCard,30900.0,6054.68,24845.32,16443,0,Active
CC406598,C106598,TravelCard,358700.0,31655.03,327044.97,5463,999,Active
CC404662,C104662,SmartCard,110700.0,86884.32,23815.68,5951,499,Active
CC400729,C100729,PremiumCard,204800.0,149220.74,55579.26,4455,499,Active
CC401656,C101656,CashbackCard,189100.0,106074.62,83025.38,6620,499,Active
CC401058,C101058,SmartCard,151000.0,95691.33,55308.67,12725,499,Active
CC403516,C103516,TravelCard,26700.0,6810.46,19889.54,15270,2999,Active
CC409426,C109426,CashbackCard,142700.0,82293.94,60406.06,11381,0,Active
CC402402,C102402,TravelCard,143700.0,114716.3,28983.7,5026,499,Active
CC404708,C104708,SmartCard,167500.0,55551.43,111948.57,812,999,Active
CC404603,C104603,PremiumCard,137200.0,16442.68,120757.32,19235,499,Active
CC408552,C108552,PremiumCard,172500.0,5614.34,166885.66,18060,499,Active
CC405386,C105386,FuelCard,76600.0,19390.29,57209.71,14355,999,Active
CC405431,C105431,CashbackCard,121800.0,25631.54,96168.46,7987,0,Active
CC407116,C107116,StudentCard,315300.0,187891.05,127408.95,3441,0,Active
CC409032,C109032,StudentCard,114800.0,26934.82,87865.18,15773,999,Active
CC401717,C101717,CashbackCard,169000.0,9787.73,159212.27,3292,499,Active
CC409352,C109352,TravelCard,135300.0,25265.13,110034.87,16092,499,Active
CC408952,C108952,CashbackCard,30300.0,16835.23,13464.77,1691,0,Active
CC408875,C108875,TravelCard,175900.0,75145.35,100754.65,6464,2999,Active
CC403804,C103804,PremiumCard,70800.0,49941.17,20858.83,7663,0,Active
CC403307,C103307,FuelCard,292000.0,77270.14,214729.86,3637,0,Active
CC403176,C103176,SmartCard,111800.0,22574.98,89225.02,4414,999,Active
CC404751,C104751,TravelCard,13400.0,7446.87,5953.13,19236,2999,Active
CC409273,C109273,CashbackCard,183000.0,66255.05,116744.95,5305,0,Active
CC402987,C102987,TravelCard,65700.0,31784.43,33915.57,5271,999,Active
CC409737,C109737,PremiumCard,130400.0,60573.58,69826.42,509,0,Active
CC400925,C100925,PremiumCard,136100.0,15126.06,120973.94,5909,0,Active
CC406127,C106127,SmartCard,214200.0,80030.98,134169.02,16446,999,Active
CC400466,C100466,FuelCard,56500.0,14529.86,41970.14,1872,0,Active
CC407789,C107789,StudentCard,106500.0,18922.44,87577.56,2024,999,Active
CC402669,C102669,SmartCard,268100.0,118506.89,149593.11,10632,999,Active
CC402092,C102092,SmartCard,122200.0,16141.34,106058.66,541,0,Active
CC406472,C106472,CashbackCard,166300.0,64138.51,102161.49,15323,0,Active
CC403123,C103123,CashbackCard,144800.0,85518.39,59281.61,14109,499,Active
CC407213,C107213,FuelCard,20700.0,2469.66,18230.34,673,999,Active
CC403033,C103033,FuelCard,73200.0,48538.13,24661.87,16527,999,Active
CC408791,C108791,TravelCard,29600.0,19927.08,9672.92,3871,2999,Active
CC406234,C106234,PremiumCard,367700.0,162476.67,205223.33,17799,0,Active
CC403132,C103132,SmartCard,108900.0,45918.96,62981.04,148,499,Active
CC404725,C104725,CashbackCard,122000.0,63411.32,58588.68,2787,499,Active
CC405093,C105093,PremiumCard,346600.0,20993.98,325606.02,352,0,Active
CC402631,C102631,StudentCard,221600.0,98771.89,122828.11,10490,499,Active
CC407032,C107032,SmartCard,250100.0,35573.86,214526.14,10939,2999,Active
CC405742,C105742,PremiumCard,95900.0,56572.59,39327.41,7426,499,Active
CC403365,C103365,TravelCard,91600.0,34842.36,56757.64,4859,499,Active
CC407842,C107842,CashbackCard,91600.0,62771.61,28828.39,11807,2999,Active
CC406817,C106817,PremiumCard,138800.0,71820.39,66979.61,4075,2999,Active
CC406038,C106038,CashbackCard,121100.0,71473.9,49626.1,14448,999,Active
CC409304,C109304,TravelCard,53600.0,7328.35,46271.65,15970,2999,Active
CC400253,C100253,SmartCard,97800.0,64768.48,33031.52,18558,499,Active
CC404213,C104213,FuelCard,110500.0,30653.7,79846.3,14406,0,Active
CC401368,C101368,FuelCard,145000.0,94072.69,50927.31,8020,999,Active
CC402079,C102079,StudentCard,97300.0,33412.73,63887.27,12784,499,Active
CC408737,C108737,TravelCard,102100.0,67813.53,34286.47,19987,499,Active
CC408905,C108905,StudentCard,44500.0,27939.71,16560.29,14567,0,Active
CC409545,C109545,PremiumCard,131400.0,96536.58,34863.42,13792,0,Active
CC401756,C101756,SmartCard,41400.0,3394.93,38005.07,1648,2999,Active
CC408782,C108782,PremiumCard,345300.0,185451.72,159848.28,7302,999,Active
CC409002,C109002,PremiumCard,334600.0,51775.89,282824.11,12108,499,Active
CC406109,C106109,CashbackCard,200500.0,128099.7,72400.3,11682,499,Active
CC406808,C106808,PremiumCard,110000.0,69199.57,40800.43,16858,499,Active
CC407078,C107078,StudentCard,222000.0,134660.93,87339.07,3807,999,Active
CC409867,C109867,CashbackCard,88100.0,42109.63,45990.37,11231,499,Active
CC403950,C103950,TravelCard,187100.0,72464.51,114635.49,6472,0,Active
CC407518,C107518,CashbackCard,146800.0,65433.39,81366.61,11819,0,Active
CC402628,C102628,FuelCard,96200.0,40119.29,56080.71,2983,499,Active
CC409543,C109543,StudentCard,60100.0,20758.15,39341.85,15882,999,Active
CC409133,C109133,CashbackCard,265300.0,197634.0,67666.0,8696,0,Active
CC402220,C102220,TravelCard,249800.0,8438.46,241361.54,18475,999,Active
CC402392,C102392,TravelCard,97200.0,12815.6,84384.4,5652,999,Active
CC401492,C101492,TravelCard,60200.0,16228.89,43971.11,4449,999,Active
CC400260,C100260,StudentCard,284000.0,189968.19,94031.81,2112,0,Active
CC402612,C102612,TravelCard,198900.0,85914.58,112985.42,7852,0,Active
CC408207,C108207,CashbackCard,41000.0,1104.45,39895.55,11641,499,Active
CC405857,C105857,FuelCard,370000.0,9463.75,360536.25,77,2999,Active
CC401617,C101617,SmartCard,37200.0,29431.46,7768.54,8002,499,Active
CC402409,C102409,SmartCard,88500.0,3261.07,85238.93,956,0,Active
CC402087,C102087,PremiumCard,278100.0,117274.83,160825.17,7517,0,Active
CC406674,C106674,PremiumCard,209300.0,101202.65,108097.35,11563,0,Active
CC402206,C102206,CashbackCard,168000.0,82999.85,85000.15,11617,0,Active
CC402887,C102887,SmartCard,64300.0,23234.65,41065.35,14581,2999,Active
CC402682,C102682,PremiumCard,54300.0,1537.7,52762.3,11052,999,Active
CC409855,C109855,FuelCard,210300.0,83705.75,126594.25,13078,2999,Active
CC407118,C107118,PremiumCard,130200.0,9816.48,120383.52,8373,499,Active
CC400776,C100776,FuelCard,277300.0,2235.19,275064.81,17861,499,Active
CC405244,C105244,CashbackCard,281600.0,1468.92,280131.08,11038,999,Active
CC405082,C105082,FuelCard,109800.0,5778.35,104021.65,15485,0,Active
CC404715,C104715,FuelCard,190500.0,4531.27,185968.73,17503,2999,Active
CC402864,C102864,FuelCard,416500.0,48282.63,368217.37,16155,999,Active
CC409814,C109814,CashbackCard,310900.0,19464.19,291435.81,17683,999,Active
CC408726,C108726,FuelCard,151000.0,59315.19,91684.81,6717,0,Active
CC408059,C108059,FuelCard,124800.0,84848.06,39951.94,16610,499,Active
CC401258,C101258,SmartCard,170100.0,82822.76,87277.24,6591,499,Active
CC408928,C108928,FuelCard,581100.0,353626.92,227473.08,5077,999,Active
CC409401,C109401,FuelCard,122100.0,57834.92,64265.08,11729,0,Active
CC402647,C102647,PremiumCard,269600.0,121875.85,147724.15,14668,2999,Active
CC405841,C105841,TravelCard,115300.0,12201.44,103098.56,18915,2999,Active
CC403164,C103164,FuelCard,114900.0,72083.82,42816.18,2588,999,Active
CC403670,C103670,StudentCard,186600.0,41102.19,145497.81,11610,2999,Active
CC409729,C109729,TravelCard,250400.0,95861.91,154538.09,11000,0,Active
CC406884,C106884,SmartCard,122300.0,20030.22,102269.78,18503,999,Active
CC404712,C104712,TravelCard,72000.0,6970.04,65029.96,11995,999,Active
CC403648,C103648,SmartCard,161000.0,60004.68,100995.32,14779,499,Active
CC400238,C100238,CashbackCard,131700.0,13052.48,118647.52,17703,999,Active
CC406710,C106710,SmartCard,263700.0,185817.49,77882.51,14333,2999,Active
CC403445,C103445,CashbackCard,162000.0,93269.41,68730.59,7068,999,Active
CC406243,C106243,FuelCard,308700.0,6509.23,302190.77,11098,499,Active
CC402532,C102532,TravelCard,104000.0,39302.12,64697.88,5358,0,Active
CC401076,C101076,TravelCard,171800.0,54176.44,117623.56,15424,0,Active
CC408398,C108398,SmartCard,343300.0,26268.99,317031.01,13265,499,Active
CC402429,C102429,CashbackCard,20000.0,8814.53,11185.47,14790,0,Active
CC408759,C108759,SmartCard,128200.0,78534.63,49665.37,2237,2999,Active
CC404613,C104613,PremiumCard,254200.0,195713.4,58486.6,5916,999,Active
CC401852,C101852,TravelCard,395700.0,78958.26,316741.74,3833,499,Active
CC402324,C102324,TravelCard,187800.0,78428.6,109371.4,2196,499,Active
CC401358,C101358,SmartCard,224900.0,126492.32,98407.68,18607,999,Active
CC409360,C109360,PremiumCard,267600.0,45507.73,222092.27,10222,0,Active
CC409981,C109981,SmartCard,199700.0,31371.39,168328.61,9123,499,Active
CC407668,C107668,TravelCard,400300.0,133982.73,266317.27,18037,999,Active
CC409687,C109687,FuelCard,223900.0,141944.38,81955.62,13042,0,Active
CC407024,C107024,TravelCard,123400.0,29793.6,93606.4,15895,999,Active
CC403805,C103805,FuelCard,343400.0,26294.92,317105.08,7132,0,Active
CC403353,C103353,PremiumCard,146000.0,83150.84,62849.16,15718,499,Active
CC409344,C109344,SmartCard,310300.0,102538.67,207761.33,15799,999,Active
CC404800,C104800,PremiumCard,123800.0,87419.94,36380.06,3775,2999,Active
CC409644,C109644,TravelCard,14800.0,1179.61,13620.39,5710,499,Active
CC400647,C100647,SmartCard,219000.0,119378.7,99621.3,4706,2999,Active
CC408712,C108712,CashbackCard,103500.0,64189.7,39310.3,1764,2999,Active
CC404985,C104985,CashbackCard,136900.0,35656.27,101243.73,19729,499,Active
CC408159,C108159,TravelCard,161600.0,82586.29,79013.71,15349,2999,Active
CC406305,C106305,FuelCard,234200.0,78527.37,155672.63,13748,999,Active
CC409972,C109972,StudentCard,130100.0,51327.08,78772.92,5422,2999,Active
CC401011,C101011,SmartCard,293500.0,147904.09,145595.91,3625,2999,Active
CC403620,C103620,FuelCard,57400.0,748.23,56651.77,10207,999,Active
CC402160,C102160,StudentCard,258700.0,99742.73,158957.27,7485,0,Active
CC402885,C102885,FuelCard,115300.0,89502.88,25797.12,18110,499,Active
CC409693,C109693,PremiumCard,234800.0,14883.96,219916.04,7537,999,Active
CC409395,C109395,CashbackCard,57000.0,15520.43,41479.57,7697,499,Active
CC402149,C102149,TravelCard,237700.0,28686.1,209013.9,8671,499,Active
CC404697,C104697,SmartCard,120000.0,84238.75,35761.25,17658,999,Active
CC401915,C101915,SmartCard,69300.0,12051.47,57248.53,19239,499,Active
CC402084,C102084,TravelCard,138700.0,98316.45,40383.55,7670,499,Active
CC404840,C104840,PremiumCard,235100.0,168734.31,66365.69,262,999,Active
CC401887,C101887,TravelCard,155000.0,10269.64,144730.36,2110,2999,Active
CC405007,C105007,SmartCard,81500.0,2523.78,78976.22,932,2999,Active
CC404574,C104574,SmartCard,348300.0,185686.41,162613.59,14693,999,Active
CC403601,C103601,CashbackCard,215800.0,45059.47,170740.53,14603,499,Active
CC408510,C108510,CashbackCard,136300.0,34307.84,101992.16,4766,999,Active
CC406580,C106580,CashbackCard,116400.0,68035.66,48364.34,5314,499,Active
CC409856,C109856,CashbackCard,282200.0,150085.71,132114.29,12833,2999,Active
CC400221,C100221,TravelCard,252300.0,201803.31,50496.69,7521,2999,Active
CC407221,C107221,TravelCard,172500.0,59421.34,113078.66,14489,2999,Active
CC401629,C101629,PremiumCard,136200.0,61036.16,75163.84,222,999,Active
CC404999,C104999,PremiumCard,131000.0,31727.02,99272.98,1641,0,Active
CC403977,C103977,FuelCard,71700.0,9535.36,62164.64,11195,499,Active
CC409971,C109971,TravelCard,355700.0,158225.33,197474.67,19480,2999,Active
CC407448,C107448,TravelCard,300000.0,189181.01,110818.99,12684,999,Active
CC400366,C100366,CashbackCard,144700.0,18045.62,126654.38,4276,999,Active
CC405049,C105049,CashbackCard,151100.0,5024.06,146075.94,16827,499,Active
CC407153,C107153,PremiumCard,367700.0,240869.54,126830.46,12341,2999,Active
CC400020,C100020,PremiumCard,70300.0,41783.34,28516.66,9834,999,Active
CC406040,C106040,PremiumCard,71000.0,50269.86,20730.14,15895,499,Active
CC405478,C105478,PremiumCard,283300.0,190958.35,92341.65,7109,2999,Active
CC408264,C108264,CashbackCard,92600.0,70762.98,21837.02,13364,0,Active
CC409229,C109229,StudentCard,98700.0,39329.37,59370.63,14881,999,Active
CC400364,C100364,FuelCard,45600.0,10762.71,34837.29,14063,2999,Active
CC407672,C107672,FuelCard,138100.0,235.69,137864.31,9537,999,Active
CC404883,C104883,FuelCard,156400.0,85115.71,71284.29,2255,499,Active
CC405693,C105693,PremiumCard,133300.0,5271.74,128028.26,10418,0,Active
CC406596,C106596,SmartCard,131100.0,35413.71,95686.29,5121,0,Active
CC405695,C105695,PremiumCard,214000.0,1973.79,212026.21,18421,999,Active
CC408058,C108058,SmartCard,321700.0,205794.9,115905.1,18451,999,Active
CC402594,C102594,FuelCard,170000.0,43925.43,126074.57,7854,499,Active
CC401774,C101774,CashbackCard,202900.0,1899.29,201000.71,19471,499,Active
CC403300,C103300,PremiumCard,534700.0,252572.91,282127.09,18927,499,Active
CC401175,C101175,TravelCard,90900.0,7029.31,83870.69,4444,2999,Active
CC408479,C108479,PremiumCard,55500.0,27126.63,28373.37,5990,999,Active
CC409887,C109887,CashbackCard,212700.0,3273.8,209426.2,15700,0,Active
CC404738,C104738,CashbackCard,207800.0,165925.34,41874.66,6503,0,Active
CC402121,C102121,FuelCard,162500.0,92084.14,70415.86,18983,2999,Active
CC401959,C101959,PremiumCard,31700.0,1750.18,29949.82,8482,999,Active
CC408409,C108409,TravelCard,125000.0,88360.15,36639.85,11798,0,Active
CC401934,C101934,FuelCard,144600.0,110709.58,33890.42,12302,499,Active
CC406477,C106477,CashbackCard,52200.0,17427.51,34772.49,8536,0,Active
CC406970,C106970,StudentCard,148500.0,86970.0,61530.0,4596,2999,Active
CC400899,C100899,PremiumCard,87500.0,12017.33,75482.67,12906,2999,Active
CC401949,C101949,TravelCard,33300.0,10915.78,22384.22,5854,2999,Active
CC406866,C106866,StudentCard,289600.0,212754.23,76845.77,16219,499,Active
CC408204,C108204,PremiumCard,284700.0,144328.41,140371.59,8463,2999,Active
CC403712,C103712,CashbackCard,114300.0,59111.82,55188.18,4735,0,Active
CC406268,C106268,StudentCard,79200.0,16926.34,62273.66,18667,0,Active
CC407314,C107314,PremiumCard,87800.0,28341.82,59458.18,3169,999,Active
CC409306,C109306,FuelCard,190100.0,79788.02,110311.98,13873,0,Active
CC405229,C105229,SmartCard,311200.0,215369.46,95830.54,16127,0,Active
CC403573,C103573,CashbackCard,139200.0,110789.26,28410.74,47,999,Active
CC405973,C105973,FuelCard,168700.0,26853.71,141846.29,6247,499,Active
CC403593,C103593,FuelCard,99500.0,26348.1,73151.9,16097,999,Active
CC407510,C107510,PremiumCard,210100.0,14362.08,195737.92,9852,2999,Active
CC402775,C102775,FuelCard,204900.0,1060.13,203839.87,1555,0,Active
CC409348,C109348,FuelCard,57600.0,3090.4,54509.6,1366,2999,Active
CC401342,C101342,FuelCard,20800.0,7954.06,12845.94,16545,999,Active
CC408903,C108903,TravelCard,225800.0,37508.33,188291.67,3720,2999,Active
CC406311,C106311,PremiumCard,249700.0,124424.49,125275.51,9280,499,Active
CC403931,C103931,SmartCard,200800.0,84320.17,116479.83,18070,999,Active
CC409288,C109288,TravelCard,91700.0,64296.06,27403.94,10507,999,Active
CC406176,C106176,CashbackCard,110200.0,58561.75,51638.25,2913,999,Active
CC406880,C106880,SmartCard,112800.0,49944.78,62855.22,13025,0,Active
CC405485,C105485,FuelCard,244900.0,4013.33,240886.67,7145,499,Active
CC407114,C107114,FuelCard,201800.0,60402.73,141397.27,2821,999,Active
CC405745,C105745,SmartCard,213100.0,56125.11,156974.89,13379,999,Active
CC408957,C108957,SmartCard,201600.0,14536.32,187063.68,7320,499,Active
CC408949,C108949,PremiumCard,89300.0,4760.19,84539.81,2477,999,Active
CC405545,C105545,CashbackCard,191100.0,127421.78,63678.22,13074,2999,Active
CC404501,C104501,SmartCard,243300.0,164515.63,78784.37,2371,999,Active
CC402364,C102364,TravelCard,289600.0,36466.36,253133.64,18628,2999,Active
CC409048,C109048,StudentCard,311900.0,181488.95,130411.05,1473,499,Active
CC406372,C106372,PremiumCard,139600.0,79508.79,60091.21,13998,999,Active
CC409677,C109677,FuelCard,356200.0,8904.1,347295.9,11754,499,Active
CC401787,C101787,StudentCard,299000.0,77351.63,221648.37,19125,499,Active
CC401515,C101515,FuelCard,446400.0,228236.15,218163.85,10574,2999,Active
CC402496,C102496,FuelCard,222200.0,53177.88,169022.12,12591,2999,Active
CC406631,C106631,CashbackCard,193300.0,148070.19,45229.81,16506,999,Active
CC401285,C101285,TravelCard,181600.0,42091.42,139508.58,8128,2999,Active
CC406082,C106082,StudentCard,237600.0,153713.69,83886.31,9462,2999,Active
CC401133,C101133,PremiumCard,218700.0,42771.34,175928.66,16780,999,Active
CC402881,C102881,SmartCard,153200.0,31340.25,121859.75,13499,0,Active
CC406081,C106081,StudentCard,304000.0,192733.22,111266.78,6738,2999,Active
CC404100,C104100,SmartCard,83900.0,56043.21,27856.79,16488,999,Active
CC409103,C109103,StudentCard,134300.0,61208.35,73091.65,16674,2999,Active
CC407758,C107758,StudentCard,354800.0,80562.34,274237.66,8898,999,Active
CC406310,C106310,PremiumCard,199100.0,27942.35,171157.65,3406,999,Active
CC401374,C101374,TravelCard,301200.0,211550.31,89649.69,14680,499,Active
CC401132,C101132,SmartCard,56500.0,26477.6,30022.4,10466,2999,Active
CC409566,C109566,SmartCard,223000.0,144208.37,78791.63,14156,499,Active
CC406568,C106568,StudentCard,78400.0,41961.54,36438.46,1098,999,Active
CC402501,C102501,PremiumCard,334500.0,145066.12,189433.88,18550,2999,Active
CC403356,C103356,PremiumCard,341400.0,240149.07,101250.93,5620,499,Active
CC400849,C100849,TravelCard,279400.0,116519.49,162880.51,7235,2999,Active
CC407069,C107069,PremiumCard,358100.0,143127.6,214972.4,1554,499,Active
CC400830,C100830,PremiumCard,210000.0,164725.0,45275.0,3154,0,Active
CC408315,C108315,PremiumCard,192800.0,91724.12,101075.88,19547,0,Active
