loan_id,customer_id,loan_type,requested_amount,tenure_months,monthly_income,credit_score,existing_debt,employment_years,loan_status,default_probability_true,defaulted
L302842,C102842,Education Loan,1305360.89,36,47300,671,7316.25,26.3,Approved,0.0808,0
L301195,C101195,Business Loan,520999.25,36,86900,900,0.0,6.6,Pending,0.0459,0
L304120,C104120,Personal Loan,512377.2,84,102300,677,8729.23,12.7,Approved,0.0849,0
L305835,C105835,Education Loan,1067648.09,12,81900,823,24926.38,29.6,Approved,0.0535,0
L303648,C103648,Vehicle Loan,1293820.89,60,66300,673,6831.5,8.8,Pending,0.1337,0
L309051,C109051,Business Loan,4777874.03,180,53000,772,2590.62,12.7,Pending,0.0654,0
L302234,C102234,Personal Loan,549971.36,120,82900,635,2985.18,16.9,Pending,0.0972,0
L300472,C100472,Vehicle Loan,610739.14,60,19600,755,5475.87,11.2,Pending,0.1131,0
L301393,C101393,Home Loan,2983711.18,60,75100,739,5921.32,7.3,Approved,0.0862,0
L308564,C108564,Vehicle Loan,963058.97,12,102700,687,9938.56,2.7,Approved,0.1194,0
L302689,C102689,Personal Loan,283164.48,84,51500,601,12267.38,34.1,Approved,0.1032,0
L307084,C107084,Home Loan,6591556.28,60,16400,718,3135.54,10.1,Approved,0.1906,0
L301647,C101647,Vehicle Loan,753810.31,12,83800,595,7608.71,9.5,Pending,0.1846,0
L305362,C105362,Education Loan,558210.34,120,82800,688,3297.92,9.8,Pending,0.1198,1
L307913,C107913,Home Loan,5683561.26,120,26700,684,6037.25,29.8,Approved,0.1382,0
L300229,C100229,Home Loan,1817413.32,12,45700,592,6089.32,3.4,Pending,0.3137,1
L303137,C103137,Personal Loan,231541.91,36,75100,633,7735.75,13.1,Approved,0.1383,0
L305894,C105894,Personal Loan,147368.33,24,96900,819,14257.1,18.6,Pending,0.0438,0
L307596,C107596,Vehicle Loan,1340620.69,36,41500,803,6814.08,12.4,Pending,0.1046,0
L302725,C102725,Education Loan,499663.3,36,77600,663,19158.9,18.4,Approved,0.1457,1
L309042,C109042,Personal Loan,301526.64,84,141800,671,15735.66,19.2,Pending,0.1191,0
L309704,C109704,Education Loan,1831252.08,12,72900,706,21549.9,1.2,Approved,0.2415,1
L306316,C106316,Home Loan,7969598.46,36,78500,690,25375.44,14.8,Approved,0.2447,0
L304945,C104945,Home Loan,4280890.61,180,84100,645,13091.62,6.9,Pending,0.158,1
L300524,C100524,Vehicle Loan,1262578.6,84,61100,545,7416.61,11.7,Pending,0.2165,0
L306819,C106819,Personal Loan,605719.67,60,46500,679,6139.49,1.9,Approved,0.1221,0
L304270,C104270,Home Loan,4007775.69,60,57300,781,13531.26,19.2,Approved,0.0927,1
L308477,C108477,Business Loan,3787677.92,180,46000,803,1276.97,9.3,Pending,0.0599,0
L302163,C102163,Education Loan,1507881.1,120,61000,601,0.0,20.5,Approved,0.116,0
L302543,C102543,Personal Loan,253257.66,24,29500,627,4404.28,9.3,Approved,0.133,0
L308711,C108711,Vehicle Loan,957553.46,180,52400,579,2073.86,13.3,Pending,0.1183,0
L304060,C104060,Business Loan,870589.01,84,12800,658,889.19,1.8,Pending,0.1026,0
L309976,C109976,Home Loan,7119195.23,12,88200,631,10117.66,2.6,Pending,0.2668,0
L304524,C104524,Home Loan,7694264.16,180,86300,692,0.0,9.5,Approved,0.0967,0
L307181,C107181,Home Loan,7815093.76,24,72000,655,17404.03,12.4,Pending,0.2292,1
L309359,C109359,Business Loan,2744260.94,36,32400,642,6719.21,15.2,Pending,0.187,0
L301455,C101455,Home Loan,5335940.81,36,88700,739,13799.59,0.6,Approved,0.1729,0
L308362,C108362,Education Loan,1407398.32,24,83000,819,7858.58,26.6,Pending,0.0255,0
L306178,C106178,Vehicle Loan,1387914.71,120,24400,658,5393.27,28.6,Approved,0.0765,0
L309009,C109009,Personal Loan,328853.98,60,39500,654,4960.14,3.6,Pending,0.192,0
L304924,C104924,Vehicle Loan,728803.64,120,59100,705,7409.24,11.4,Approved,0.1166,0
L304225,C104225,Education Loan,155999.48,60,82300,769,19570.29,3.7,Approved,0.1876,0
L306443,C106443,Vehicle Loan,1059498.6,12,64000,733,2759.54,10.3,Pending,0.1094,0
L303843,C103843,Business Loan,1649478.54,24,85400,680,0.0,10.3,Pending,0.0653,0
L303626,C103626,Home Loan,5753643.9,84,85900,695,9452.32,28.0,Pending,0.0578,0
L301053,C101053,Business Loan,4424222.57,24,58300,689,1077.93,15.6,Approved,0.1541,0
L305131,C105131,Home Loan,4331072.74,84,68900,651,7747.76,13.2,Approved,0.1356,0
L305901,C105901,Home Loan,2204259.4,120,59300,728,0.0,2.2,Approved,0.0811,0
L306067,C106067,Vehicle Loan,1342744.9,180,64000,733,8781.09,5.3,Approved,0.1331,0
L301153,C101153,Home Loan,2406770.46,84,57700,698,8773.97,17.6,Pending,0.0889,0
L301305,C101305,Personal Loan,370341.19,36,61200,669,15963.15,23.0,Approved,0.1068,1
L303360,C103360,Personal Loan,620014.7,36,74800,646,24436.28,35.5,Approved,0.1207,0
L300473,C100473,Education Loan,1641021.66,36,69700,758,18474.36,6.7,Approved,0.086,0
L308135,C108135,Business Loan,881153.53,84,22100,683,2254.6,8.0,Approved,0.1197,0
L306302,C106302,Vehicle Loan,823816.79,36,62300,558,5374.79,1.6,Approved,0.3297,1
L308033,C108033,Business Loan,3963644.95,120,8000,691,498.35,5.8,Pending,0.1472,0
L303067,C103067,Personal Loan,778697.89,12,87600,686,9433.02,10.8,Approved,0.1621,0
L304921,C104921,Vehicle Loan,280387.78,180,61000,720,12878.61,16.9,Approved,0.13,0
L300164,C100164,Education Loan,760280.61,60,84800,733,3342.73,15.1,Pending,0.1008,0
L305290,C105290,Education Loan,880624.56,60,84600,465,7707.53,28.3,Approved,0.2713,0
L300662,C100662,Vehicle Loan,1046575.46,12,82500,900,11504.18,0.5,Approved,0.056,0
L304323,C104323,Education Loan,1111934.81,60,134200,809,7330.98,5.0,Approved,0.0484,0
L302416,C102416,Home Loan,1794570.84,180,73000,669,17729.42,20.4,Approved,0.1471,0
L301296,C101296,Personal Loan,494346.72,84,45600,643,12593.61,3.2,Approved,0.2519,0
L302904,C102904,Personal Loan,651388.47,12,28200,849,549.84,19.3,Approved,0.0357,0
L302017,C102017,Home Loan,3022268.04,120,66700,745,17119.71,7.0,Approved,0.1729,0
L303320,C103320,Personal Loan,441545.69,60,62100,724,3122.98,1.2,Approved,0.08,0
L309623,C109623,Education Loan,720286.31,24,75300,700,9801.36,14.9,Approved,0.1161,0
L301329,C101329,Home Loan,6076354.44,24,39800,746,9193.81,5.4,Pending,0.2143,0
L302255,C102255,Business Loan,2486746.91,60,81000,814,2088.11,21.3,Approved,0.0426,0
L303924,C103924,Education Loan,452586.26,36,68800,714,19303.8,21.1,Pending,0.0823,0
L306507,C106507,Education Loan,1172758.86,120,26100,738,8422.29,10.7,Approved,0.1762,0
L301599,C101599,Education Loan,1915545.94,36,96600,696,26471.58,17.8,Pending,0.1024,0
L300403,C100403,Education Loan,1837360.13,60,40300,836,9424.04,32.8,Pending,0.0459,0
L301863,C101863,Education Loan,1492336.58,60,83100,522,12177.86,9.2,Approved,0.2448,0
L309867,C109867,Home Loan,2477535.34,180,33500,623,3683.5,5.0,Approved,0.2314,0
L305925,C105925,Education Loan,582580.51,36,67800,682,14629.02,2.6,Approved,0.1951,0
L301884,C101884,Education Loan,1636759.35,84,18300,692,3598.84,16.3,Pending,0.1253,0
L309906,C109906,Education Loan,669535.97,180,121000,529,8457.83,33.7,Approved,0.1707,0
L303083,C103083,Education Loan,180952.8,36,54900,829,16752.34,7.7,Pending,0.1193,0
L305965,C105965,Vehicle Loan,656717.1,24,44400,690,3748.46,3.3,Approved,0.1456,0
L303163,C103163,Personal Loan,245126.84,24,76500,643,2165.86,9.2,Pending,0.2065,0
L309628,C109628,Vehicle Loan,407050.05,60,105900,590,31126.96,18.8,Approved,0.2297,1
L300169,C100169,Business Loan,692023.29,36,58700,645,13540.13,0.0,Approved,0.2924,0
L309921,C109921,Business Loan,1632802.81,120,35300,691,8142.98,4.8,Pending,0.1997,0
L307960,C107960,Home Loan,3136615.37,84,8000,696,1300.28,3.7,Approved,0.1858,1
L307438,C107438,Business Loan,1317890.98,84,26600,626,3186.27,20.2,Approved,0.0774,0
L309325,C109325,Business Loan,4759825.76,60,77600,646,9611.12,12.5,Approved,0.1655,0
L302367,C102367,Vehicle Loan,675514.89,120,52800,741,246.13,2.4,Approved,0.116,0
L304401,C104401,Vehicle Loan,1171711.61,12,176100,711,26809.61,4.5,Approved,0.0736,0
L308877,C108877,Personal Loan,263161.23,12,36300,715,7009.46,6.3,Pending,0.139,0
L307414,C107414,Education Loan,884410.65,36,73900,723,14671.0,4.0,Pending,0.1123,0
L309181,C109181,Education Loan,1497356.26,180,72100,686,12200.46,4.4,Pending,0.1337,0
L309495,C109495,Home Loan,1942718.96,24,109200,660,5410.11,19.4,Pending,0.0529,0
L304510,C104510,Business Loan,3526909.4,120,105800,753,14963.51,8.7,Pending,0.0899,0
L309624,C109624,Education Loan,1777214.46,12,46200,859,9049.63,24.5,Approved,0.0353,0
L300174,C100174,Home Loan,5467235.45,180,86100,563,9841.75,16.0,Approved,0.1723,0
L302509,C102509,Home Loan,7775821.34,24,63700,756,8574.43,1.1,Approved,0.1461,0
L305939,C105939,Vehicle Loan,147356.83,180,9400,679,364.93,5.4,Approved,0.1185,0
L306367,C106367,Education Loan,1103434.96,36,44100,670,12578.51,5.2,Approved,0.2361,0
L304646,C104646,Personal Loan,695020.14,180,86500,645,0.0,16.5,Approved,0.0892,0
L303091,C103091,Vehicle Loan,715839.41,12,28200,686,6581.67,13.8,Approved,0.1685,1
L301899,C101899,Business Loan,1449103.26,12,9200,650,591.33,10.3,Approved,0.3696,0
L302913,C102913,Education Loan,823137.51,36,16500,695,941.08,5.6,Pending,0.1337,0
L300746,C100746,Personal Loan,679173.96,36,89400,701,25252.34,12.4,Approved,0.1843,0
L306868,C106868,Vehicle Loan,856748.83,12,77000,800,15798.51,18.7,Pending,0.0712,0
L300723,C100723,Home Loan,5443117.74,120,9800,692,0.0,3.2,Approved,0.1165,0
L301596,C101596,Education Loan,605881.77,120,68200,656,15568.33,7.1,Approved,0.1514,0
L309406,C109406,Personal Loan,201750.18,12,78300,708,17514.22,11.0,Approved,0.1227,0
L309312,C109312,Education Loan,192712.02,24,66400,779,15953.74,5.0,Approved,0.1233,0
L307039,C107039,Vehicle Loan,916286.38,84,85100,744,4666.46,25.9,Pending,0.0458,0
L302201,C102201,Personal Loan,112301.3,12,22900,735,4385.94,0.0,Pending,0.1257,0
L306515,C106515,Vehicle Loan,962707.07,84,83800,625,25524.42,3.9,Approved,0.2011,0
L305108,C105108,Vehicle Loan,525056.0,60,18800,546,3258.76,9.7,Approved,0.3208,0
L302895,C102895,Home Loan,4783749.53,120,142400,674,34015.05,4.9,Approved,0.1844,0
L303956,C103956,Business Loan,3206305.82,60,138600,676,0.0,18.1,Pending,0.0683,0
L304383,C104383,Personal Loan,748647.77,60,17100,667,2669.18,19.0,Pending,0.119,0
L303404,C103404,Personal Loan,348008.22,120,13900,801,1495.79,4.2,Approved,0.0588,0
L302301,C102301,Business Loan,3258345.18,36,92000,623,6331.26,4.8,Approved,0.1843,0
L301752,C101752,Business Loan,1366752.43,24,64100,671,16229.3,14.0,Pending,0.1026,0
L304934,C104934,Vehicle Loan,1359556.31,60,12900,719,4175.42,4.0,Approved,0.1952,0
L305630,C105630,Vehicle Loan,1478509.03,24,99500,823,13611.55,4.1,Pending,0.0977,0
L309579,C109579,Education Loan,389120.78,12,87800,781,17747.45,17.8,Approved,0.0679,0
L307105,C107105,Personal Loan,619832.77,84,65200,728,5019.26,9.3,Approved,0.0776,0
L302832,C102832,Personal Loan,439325.34,180,73000,840,16823.62,9.8,Approved,0.054,0
L304222,C104222,Personal Loan,787120.4,12,79300,817,16822.27,14.5,Approved,0.068,0
L305470,C105470,Home Loan,3204901.33,180,74000,693,9312.98,17.7,Approved,0.0998,0
L303473,C103473,Personal Loan,583502.68,36,72800,759,17801.36,32.6,Approved,0.0536,0
L305270,C105270,Vehicle Loan,771830.53,60,125500,789,10060.89,3.4,Approved,0.0727,0
L308144,C108144,Business Loan,2225288.71,12,58700,683,13480.28,17.7,Approved,0.1824,0
L305764,C105764,Home Loan,4396313.98,84,90400,707,0.0,9.8,Approved,0.1072,0
L304807,C104807,Business Loan,3662935.82,180,100300,795,12447.1,18.8,Pending,0.0437,0
L309007,C109007,Education Loan,630852.51,60,66700,820,6435.92,13.0,Pending,0.0511,0
L305209,C105209,Business Loan,3854777.11,12,60700,713,6159.08,0.2,Approved,0.1889,0
L301511,C101511,Education Loan,328475.7,36,37900,685,4589.72,7.4,Approved,0.1102,0
L306407,C106407,Vehicle Loan,1067924.74,24,78700,698,10691.32,15.5,Pending,0.1102,0
L303151,C103151,Education Loan,1798572.2,12,78100,663,7575.13,3.6,Pending,0.1407,0
L303689,C103689,Education Loan,1456271.16,84,55800,736,3350.89,2.6,Pending,0.0793,1
L303198,C103198,Personal Loan,558973.33,60,43100,799,9727.53,34.2,Pending,0.0497,0
L305267,C105267,Home Loan,2256262.67,84,74300,698,6592.57,21.8,Approved,0.0802,0
L301459,C101459,Personal Loan,434553.55,120,83100,753,6949.25,5.2,Pending,0.0895,1
L305187,C105187,Business Loan,1499233.08,36,52600,536,7784.56,3.0,Approved,0.3386,0
L304188,C104188,Business Loan,1027165.89,24,9300,703,2281.58,0.9,Pending,0.2955,0
L303206,C103206,Personal Loan,283891.8,84,119200,712,30818.02,36.7,Approved,0.0832,1
L309384,C109384,Personal Loan,325206.62,60,77800,702,27905.28,14.4,Approved,0.1595,0
L302676,C102676,Home Loan,7040908.76,60,55800,756,19534.17,23.3,Pending,0.1654,0
L301014,C101014,Personal Loan,456746.79,60,56100,642,6319.37,6.0,Approved,0.1746,0
L308629,C108629,Vehicle Loan,408167.23,180,69700,687,4502.14,0.0,Approved,0.1872,0
L305649,C105649,Vehicle Loan,1221751.82,120,48600,657,12372.57,9.7,Approved,0.1926,1
L308863,C108863,Personal Loan,754773.36,60,87500,695,19388.21,33.7,Approved,0.0835,0
L306602,C106602,Vehicle Loan,209874.93,36,73900,561,16675.35,6.9,Pending,0.25,0
L304344,C104344,Business Loan,3031816.58,84,53100,636,12304.84,7.6,Approved,0.2661,1
L300800,C100800,Business Loan,3848452.95,180,79400,701,18551.46,0.0,Pending,0.1746,1
L308194,C108194,Business Loan,2459369.18,60,78600,812,9072.27,1.9,Approved,0.0552,1
L307744,C107744,Home Loan,4768517.17,60,57500,638,18107.24,4.7,Approved,0.2753,0
L303853,C103853,Vehicle Loan,625229.17,24,68700,617,15091.03,3.9,Approved,0.1739,0
L305384,C105384,Personal Loan,51960.32,180,37200,712,6799.19,1.7,Approved,0.1465,0
L306870,C106870,Education Loan,549666.13,84,76400,789,11264.84,4.1,Approved,0.0595,0
L301765,C101765,Education Loan,1413202.72,180,98300,720,13498.09,30.9,Pending,0.0621,0
L308489,C108489,Education Loan,648031.25,120,41700,631,13251.77,10.0,Approved,0.174,0
L300155,C100155,Vehicle Loan,823316.4,84,63900,685,7232.03,8.0,Approved,0.1452,0
L307111,C107111,Home Loan,3881224.43,120,105700,622,22901.31,7.3,Approved,0.1937,0
L302739,C102739,Vehicle Loan,276339.72,24,128000,654,36466.44,11.2,Approved,0.2604,1
L304616,C104616,Education Loan,1120407.07,12,28900,663,3232.95,4.9,Approved,0.2159,0
L304747,C104747,Education Loan,1268940.82,120,12600,719,1177.76,8.0,Approved,0.106,0
L306919,C106919,Personal Loan,191892.58,180,58200,635,4271.45,9.4,Approved,0.1426,0
L308018,C108018,Business Loan,4819596.22,24,45100,674,9806.09,5.4,Approved,0.2688,1
L304693,C104693,Home Loan,2796138.09,24,65200,765,5860.2,21.0,Approved,0.0638,0
L303749,C103749,Education Loan,1497121.21,12,97300,704,23047.79,24.7,Pending,0.1431,0
L307487,C107487,Home Loan,4646252.52,24,64800,765,13616.36,10.9,Approved,0.0971,0
L309244,C109244,Education Loan,116338.33,120,75700,657,4164.68,18.3,Approved,0.0693,0
L303306,C103306,Education Loan,1841087.97,84,58200,588,14502.65,10.7,Approved,0.2443,0
L303832,C103832,Education Loan,413807.52,24,94600,900,12243.86,25.7,Approved,0.0248,0
L303630,C103630,Education Loan,543479.9,84,117400,610,0.0,9.3,Approved,0.0966,0
L301716,C101716,Home Loan,4159272.38,60,61100,705,5244.09,19.3,Approved,0.0735,0
L301874,C101874,Education Loan,1597222.54,120,65700,775,5764.95,9.1,Approved,0.0853,0
L307395,C107395,Business Loan,782858.41,36,50500,736,14156.17,0.4,Approved,0.189,0
L304919,C104919,Personal Loan,479071.22,180,12900,656,1045.59,16.6,Pending,0.138,0
L308842,C108842,Education Loan,178252.11,12,92600,899,17513.23,17.0,Approved,0.0467,0
L305787,C105787,Personal Loan,190045.15,180,46900,713,10757.65,7.5,Pending,0.1137,1
L300919,C100919,Education Loan,1598759.48,36,66400,689,894.5,5.7,Pending,0.0922,0
L301308,C101308,Home Loan,2752678.48,36,58300,668,15115.26,11.1,Approved,0.2463,0
L303149,C103149,Business Loan,1299887.94,60,52700,660,3877.15,3.0,Pending,0.1464,0
L305836,C105836,Home Loan,7106862.93,60,43200,699,6881.27,9.2,Approved,0.1105,0
L304164,C104164,Education Loan,1945344.5,84,63900,696,14280.38,11.3,Approved,0.1549,0
L306451,C106451,Personal Loan,760506.45,84,42200,604,902.72,20.0,Approved,0.1249,0
L306033,C106033,Vehicle Loan,1217829.08,60,57800,640,14186.0,31.6,Approved,0.1379,0
L307522,C107522,Vehicle Loan,968828.46,24,15200,711,2455.26,8.5,Approved,0.1115,0
L309779,C109779,Vehicle Loan,1293632.36,12,70500,853,9379.67,26.6,Approved,0.0296,0
L300225,C100225,Home Loan,1304784.74,36,53400,760,2582.63,10.6,Approved,0.087,0
L306604,C106604,Home Loan,5971503.16,12,42100,793,2445.57,11.3,Pending,0.1357,0
L304599,C104599,Education Loan,420310.84,180,26900,741,3196.38,19.4,Pending,0.0756,0
L301817,C101817,Personal Loan,281813.11,24,48100,658,8145.4,3.9,Approved,0.2943,0
L303695,C103695,Education Loan,1604392.78,36,52200,696,10116.41,21.3,Approved,0.0842,0
L307318,C107318,Business Loan,478180.36,24,81600,761,13727.38,20.7,Approved,0.0569,0
L308552,C108552,Education Loan,208592.57,12,72000,732,15322.62,12.6,Pending,0.1164,0
L306553,C106553,Vehicle Loan,104420.35,24,53700,764,7946.93,12.3,Pending,0.0794,0
L303060,C103060,Vehicle Loan,1017097.89,12,54900,672,15652.36,7.2,Pending,0.3096,1
L303576,C103576,Home Loan,5139984.7,60,83200,609,15894.5,6.6,Approved,0.1871,0
L302679,C102679,Education Loan,444268.45,120,34600,639,0.0,7.1,Pending,0.1681,0
L300012,C100012,Vehicle Loan,409610.89,120,51500,779,8814.92,21.7,Approved,0.0846,0
L304107,C104107,Personal Loan,144583.07,24,77500,680,19750.24,25.2,Approved,0.1096,0
L305174,C105174,Home Loan,4240102.61,180,87600,695,18182.38,7.0,Approved,0.1279,0
L301656,C101656,Business Loan,3066200.59,12,64600,639,9203.79,22.0,Approved,0.1994,0
L305603,C105603,Home Loan,2551544.25,24,71300,752,0.0,6.0,Pending,0.0818,0
L307638,C107638,Business Loan,1643098.16,84,77500,502,19259.01,17.1,Approved,0.3569,1
L301790,C101790,Home Loan,6705694.38,12,94700,660,12384.9,20.0,Approved,0.2099,0
L300255,C100255,Home Loan,5441083.59,36,8000,748,1763.3,4.3,Approved,0.4708,0
L305416,C105416,Business Loan,3956347.34,24,44400,648,0.0,6.5,Pending,0.1709,1
L300591,C100591,Business Loan,3829516.74,24,36300,900,2547.66,20.8,Approved,0.0309,0
L307376,C107376,Home Loan,6795331.36,60,54600,708,6329.84,21.4,Approved,0.0729,0
L305702,C105702,Personal Loan,709914.48,24,34500,757,5992.05,7.4,Approved,0.104,0
L308597,C108597,Vehicle Loan,1266989.79,120,53400,774,2671.76,16.1,Approved,0.0566,0
L307500,C107500,Home Loan,4427168.24,120,122900,721,20780.78,10.6,Approved,0.1642,0
L300178,C100178,Personal Loan,743267.62,12,111800,634,0.0,8.8,Approved,0.1501,0
L306352,C106352,Business Loan,1729899.09,60,27500,736,4665.4,2.0,Approved,0.0867,0
L307792,C107792,Home Loan,2444146.65,84,64000,625,535.5,22.8,Pending,0.1221,0
L304732,C104732,Vehicle Loan,824096.61,84,45100,674,5151.83,26.3,Approved,0.1031,0
L300515,C100515,Personal Loan,159038.69,36,24500,662,4533.43,3.4,Pending,0.2082,1
L309515,C109515,Education Loan,412973.76,84,92800,574,15515.84,21.6,Approved,0.2109,0
L309744,C109744,Home Loan,3367288.44,60,14000,581,3639.84,6.4,Pending,0.497,1
L308804,C108804,Education Loan,1117608.29,12,89600,598,9129.5,15.4,Approved,0.2135,0
L302638,C102638,Education Loan,1942736.94,60,64400,857,9954.2,3.2,Pending,0.0733,0
L304352,C104352,Education Loan,528888.04,60,44000,682,0.0,18.8,Approved,0.0778,0
L305126,C105126,Personal Loan,116770.24,180,73400,615,4636.09,6.6,Approved,0.1794,0
L305181,C105181,Education Loan,1487934.6,180,91100,586,9197.76,25.1,Pending,0.1225,0
L304935,C104935,Home Loan,5542515.21,24,58100,715,9205.3,15.9,Approved,0.1534,0
L307195,C107195,Vehicle Loan,771646.81,36,41200,661,777.31,11.2,Approved,0.1088,1
L305005,C105005,Home Loan,5203610.54,84,104700,670,37313.66,33.5,Approved,0.1074,0
L302245,C102245,Home Loan,6797267.78,84,50400,900,9615.8,27.5,Approved,0.023,0
L302356,C102356,Vehicle Loan,1158947.27,180,91500,709,26122.28,6.6,Approved,0.1395,0
L305163,C105163,Vehicle Loan,1307005.63,60,109100,611,13684.97,31.2,Pending,0.1152,0
L308330,C108330,Education Loan,108227.06,36,90600,597,0.0,0.7,Approved,0.1766,0
L309222,C109222,Vehicle Loan,1433048.4,36,19600,759,5799.56,15.4,Approved,0.1501,0
L304662,C104662,Education Loan,1814360.14,120,66400,696,0.0,4.3,Pending,0.108,0
L308889,C108889,Business Loan,3850227.11,180,54500,644,0.0,2.5,Approved,0.1884,0
L303775,C103775,Business Loan,2675021.84,36,57200,719,8218.43,3.6,Approved,0.1455,0
L305309,C105309,Vehicle Loan,127401.58,24,61800,701,15453.57,11.8,Approved,0.1545,0
L308049,C108049,Home Loan,5451190.57,180,93600,694,0.0,25.1,Approved,0.0458,0
L309170,C109170,Education Loan,949460.88,12,74700,729,0.0,8.7,Approved,0.1256,0
L300841,C100841,Business Loan,1529454.94,60,69200,764,6466.42,21.4,Pending,0.0432,0
L303315,C103315,Vehicle Loan,1125951.03,84,152700,595,9298.11,28.9,Approved,0.1344,1
L305182,C105182,Education Loan,938048.23,180,74700,816,0.0,23.7,Approved,0.0241,0
L307543,C107543,Home Loan,4956371.11,120,91200,899,15535.03,22.9,Approved,0.0234,0
L309129,C109129,Vehicle Loan,1473565.64,60,91300,647,9271.41,3.4,Pending,0.2186,0
L305266,C105266,Business Loan,438915.54,120,58500,679,13240.16,5.8,Approved,0.1624,0
L308718,C108718,Business Loan,4468139.65,60,83000,571,21388.25,22.6,Approved,0.3106,0
