account_id,customer_id,account_type,balance,interest_rate,status
A208017,C106178,Savings,35256.98,4.19,Active
A208018,C106179,Savings,196875.52,2.67,Dormant
A208019,C106180,Premium,73745.14,3.33,Active
A208020,C106181,Salary,182230.14,2.64,Active
A208021,C106182,Savings,292371.05,2.64,Active
A208022,C106183,Premium,37524.2,6.09,Dormant
A208023,C106184,Current,112900.12,6.1,Active
A208024,C106185,Savings,169348.64,3.47,Active
A208025,C106186,Savings,46009.41,4.55,Active
A208026,C106187,Current,172690.47,4.08,Active
A208027,C106188,Salary,73202.48,3.51,Active
A208028,C106189,Salary,70351.09,4.78,Dormant
A208029,C106190,Salary,171609.16,6.11,Active
A208030,C106191,Salary,75553.05,5.02,Active
A208031,C106192,Savings,41768.28,3.43,Active
A208032,C106193,Salary,150446.98,3.52,Dormant
A208033,C106194,Savings,138204.43,4.75,Active
A208034,C106194,Salary,41757.33,4.65,Active
A208035,C106195,Savings,279449.7,3.18,Active
A208036,C106196,Salary,167125.15,4.9,Dormant
A208037,C106197,Savings,58940.97,2.64,Dormant
A208038,C106198,Savings,111647.74,6.43,Active
A208039,C106199,Current,150689.61,5.4,Active
A208040,C106199,Savings,149460.36,2.94,Active
A208041,C106200,Savings,145695.28,4.25,Active
A208042,C106200,Salary,101849.84,5.15,Active
A208043,C106201,Salary,468631.8,5.64,Dormant
A208044,C106202,Savings,106764.67,2.81,Active
A208045,C106202,Salary,553645.63,3.96,Active
A208046,C106203,Savings,2967.33,4.68,Active
A208047,C106204,Savings,240115.15,3.87,Active
A208048,C106205,Premium,276936.77,3.67,Dormant
A208049,C106205,Salary,0.0,4.83,Dormant
A208050,C106206,Savings,148106.15,2.96,Dormant
A208051,C106207,Current,171390.7,2.89,Active
A208052,C106208,Savings,202136.82,3.17,Dormant
A208053,C106208,Savings,109753.39,4.59,Active
A208054,C106209,Savings,122492.55,3.33,Dormant
A208055,C106210,Salary,59374.99,3.42,Active
A208056,C106210,Premium,38369.8,3.86,Active
A208057,C106211,Premium,61330.57,4.03,Active
A208058,C106212,Salary,146328.04,4.05,Dormant
A208059,C106212,Savings,122200.84,3.56,Dormant
A208060,C106213,Savings,162629.83,2.92,Active
A208061,C106213,Savings,0.0,4.79,Active
A208062,C106214,Current,43426.38,2.89,Active
A208063,C106215,Salary,76463.47,4.77,Active
A208064,C106216,Savings,27265.82,5.65,Active
A208065,C106217,Savings,25223.38,4.65,Active
A208066,C106218,Savings,109092.23,3.48,Dormant
A208067,C106218,Current,157047.49,2.62,Active
A208068,C106219,Salary,184808.27,5.15,Active
A208069,C106220,Current,30960.94,3.57,Active
A208070,C106220,Salary,318084.72,5.18,Active
A208071,C106221,Savings,46299.0,3.41,Active
A208072,C106221,Salary,163874.5,4.01,Active
A208073,C106222,Savings,57643.61,3.0,Active
A208074,C106222,Savings,34976.63,5.7,Active
A208075,C106223,Savings,25601.32,5.02,Dormant
A208076,C106224,Savings,111931.83,5.11,Active
A208077,C106224,Savings,103776.45,6.28,Dormant
A208078,C106225,Savings,180662.07,5.04,Active
A208079,C106226,Savings,195474.8,3.53,Active
A208080,C106227,Savings,261254.96,3.2,Active
A208081,C106228,Savings,315555.03,3.95,Active
A208082,C106229,Savings,450404.12,4.14,Active
A208083,C106230,Salary,167515.74,3.73,Active
A208084,C106231,Savings,42085.11,4.22,Active
A208085,C106232,Salary,87411.25,2.84,Active
A208086,C106232,Savings,82127.03,2.64,Active
A208087,C106233,Savings,108424.55,4.33,Active
A208088,C106233,Salary,77301.89,2.56,Active
A208089,C106234,Current,317158.45,3.4,Active
A208090,C106235,Salary,219503.18,3.92,Active
A208091,C106236,Salary,351892.26,3.69,Dormant
A208092,C106237,Salary,212948.18,5.81,Dormant
A208093,C106237,Savings,214133.72,6.33,Active
A208094,C106238,Current,70622.96,5.26,Active
A208095,C106239,Savings,562.84,4.19,Dormant
A208096,C106240,Savings,0.0,4.03,Active
A208097,C106241,Premium,51012.26,4.35,Active
A208098,C106242,Salary,271855.7,6.37,Active
A208099,C106243,Salary,118601.55,3.09,Active
A208100,C106244,Savings,105967.72,2.82,Active
A208101,C106245,Premium,287963.45,4.95,Active
A208102,C106246,Savings,104188.95,2.91,Active
A208103,C106247,Savings,131391.86,3.76,Active
A208104,C106248,Salary,125309.06,5.84,Active
A208105,C106249,Savings,82914.77,3.99,Active
A208106,C106249,Savings,54636.59,5.06,Active
A208107,C106250,Savings,217467.65,4.27,Active
A208108,C106251,Salary,114638.71,4.3,Active
A208109,C106252,Savings,39686.61,6.17,Active
A208110,C106253,Premium,230826.85,6.4,Active
A208111,C106254,Savings,192058.62,5.99,Active
A208112,C106255,Savings,118225.36,2.61,Active
A208113,C106255,Salary,110368.08,6.0,Active
A208114,C106256,Premium,246776.02,3.99,Active
A208115,C106257,Savings,124965.54,4.4,Dormant
A208116,C106258,Savings,210358.27,4.69,Active
A208117,C106259,Savings,220354.12,5.75,Active
A208118,C106259,Savings,187271.94,3.24,Dormant
A208119,C106260,Salary,92801.8,3.16,Active
A208120,C106261,Savings,10705.04,6.12,Active
A208121,C106262,Savings,39752.07,3.25,Active
A208122,C106263,Savings,164561.88,3.9,Active
A208123,C106264,Salary,192784.97,4.3,Active
A208124,C106265,Savings,125123.48,4.55,Active
A208125,C106266,Savings,109525.85,3.43,Active
A208126,C106266,Savings,40615.51,4.34,Dormant
A208127,C106267,Savings,356720.5,3.52,Active
A208128,C106268,Premium,79067.31,4.51,Active
A208129,C106269,Premium,88365.23,5.57,Active
A208130,C106270,Salary,69584.99,4.07,Active
A208131,C106270,Savings,205307.31,3.61,Dormant
A208132,C106271,Salary,308617.15,4.59,Active
A208133,C106272,Salary,70347.2,3.31,Active
A208134,C106273,Savings,222023.27,2.79,Active
A208135,C106274,Savings,218317.65,3.9,Active
A208136,C106274,Savings,137683.49,3.9,Active
A208137,C106275,Current,95075.65,3.32,Active
A208138,C106276,Salary,169858.34,2.58,Active
A208139,C106277,Savings,126504.65,4.01,Active
A208140,C106278,Salary,127649.32,4.1,Active
A208141,C106279,Savings,134845.97,3.5,Active
A208142,C106280,Savings,87630.54,4.58,Dormant
A208143,C106280,Premium,56490.67,3.6,Active
A208144,C106281,Savings,79084.57,6.31,Active
A208145,C106281,Savings,57969.12,6.2,Active
A208146,C106282,Savings,146958.12,3.67,Active
A208147,C106283,Salary,23985.93,3.19,Dormant
A208148,C106283,Savings,46242.05,4.69,Dormant
A208149,C106284,Savings,52976.27,2.96,Active
A208150,C106284,Savings,10353.32,3.85,Active
A208151,C106285,Current,186699.3,5.84,Active
A208152,C106285,Salary,188242.16,3.83,Active
A208153,C106286,Salary,51594.11,6.22,Active
A208154,C106287,Savings,3424.41,3.59,Active
A208155,C106288,Savings,61589.48,4.53,Active
A208156,C106288,Savings,220339.14,4.32,Dormant
A208157,C106289,Savings,35581.76,4.71,Dormant
A208158,C106289,Savings,37478.57,3.0,Active
A208159,C106290,Savings,91113.95,2.83,Active
A208160,C106291,Premium,132916.73,2.69,Dormant
A208161,C106291,Salary,181319.33,3.7,Active
A208162,C106292,Savings,130682.97,3.76,Dormant
A208163,C106292,Savings,104485.73,3.67,Active
A208164,C106293,Savings,154541.61,4.88,Active
A208165,C106293,Savings,59324.1,3.64,Dormant
A208166,C106294,Premium,152101.06,4.96,Active
A208167,C106295,Savings,33627.07,2.94,Active
A208168,C106296,Premium,123622.86,2.9,Active
A208169,C106296,Salary,134079.8,2.68,Active
A208170,C106297,Savings,41859.98,5.34,Active
A208171,C106298,Savings,45452.29,2.86,Active
A208172,C106299,Savings,167953.93,5.16,Dormant
A208173,C106299,Salary,230548.64,3.95,Active
A208174,C106300,Savings,75997.35,4.14,Dormant
A208175,C106301,Savings,53776.2,5.74,Active
A208176,C106301,Savings,37413.05,5.43,Active
A208177,C106302,Savings,184124.03,4.81,Active
A208178,C106303,Savings,41188.72,5.79,Active
A208179,C106303,Premium,30023.18,5.35,Active
A208180,C106304,Savings,74122.8,2.54,Dormant
A208181,C106305,Savings,75153.83,4.21,Active
A208182,C106306,Savings,194996.12,6.28,Active
A208183,C106306,Salary,103011.26,4.81,Active
A208184,C106307,Salary,53685.21,5.59,Active
A208185,C106307,Savings,20986.8,5.82,Active
A208186,C106308,Savings,185153.05,5.69,Dormant
A208187,C106309,Savings,233104.89,4.63,Active
A208188,C106310,Salary,245318.2,4.06,Dormant
A208189,C106311,Current,25953.93,6.12,Active
A208190,C106312,Current,87279.92,3.1,Active
A208191,C106313,Premium,74543.67,5.86,Dormant
A208192,C106314,Salary,172517.85,5.26,Active
A208193,C106315,Savings,132496.2,5.31,Active
A208194,C106316,Salary,27033.29,6.23,Active
A208195,C106317,Premium,44794.41,5.27,Active
A208196,C106317,Savings,6574.68,4.67,Dormant
A208197,C106318,Savings,70151.56,6.48,Dormant
A208198,C106319,Savings,157925.49,5.78,Active
A208199,C106319,Savings,240289.82,5.68,Active
A208200,C106320,Savings,76202.88,3.79,Active
A208201,C106321,Current,169195.67,3.57,Dormant
A208202,C106321,Savings,218832.79,5.31,Dormant
A208203,C106322,Savings,125145.54,2.55,Dormant
A208204,C106323,Savings,30107.85,5.98,Dormant
A208205,C106323,Current,19073.35,4.53,Active
A208206,C106324,Salary,75498.32,4.71,Active
A208207,C106325,Salary,171208.04,4.14,Dormant
A208208,C106326,Savings,116273.82,5.62,Active
A208209,C106327,Savings,199592.13,3.74,Dormant
A208210,C106328,Current,11335.3,6.25,Active
A208211,C106328,Savings,138540.42,5.73,Dormant
A208212,C106329,Current,137874.96,4.98,Active
A208213,C106330,Current,139575.29,3.43,Active
A208214,C106331,Salary,66861.58,4.57,Active
A208215,C106332,Salary,48794.0,5.1,Active
A208216,C106332,Savings,108099.81,6.39,Dormant
A208217,C106333,Salary,160925.79,5.19,Dormant
A208218,C106334,Savings,303844.6,3.32,Active
A208219,C106335,Salary,216023.83,6.15,Active
A208220,C106336,Current,122089.22,2.86,Active
A208221,C106336,Savings,160962.4,4.45,Active
A208222,C106337,Premium,129115.66,3.61,Dormant
A208223,C106337,Premium,88180.83,5.79,Active
A208224,C106338,Savings,302290.48,6.04,Dormant
A208225,C106339,Savings,29993.07,6.09,Active
A208226,C106339,Savings,183384.48,6.25,Active
A208227,C106340,Savings,114811.33,5.91,Active
A208228,C106341,Savings,100619.98,6.14,Active
A208229,C106342,Salary,0.0,4.81,Dormant
A208230,C106343,Salary,395695.66,4.4,Active
A208231,C106344,Savings,59423.94,3.56,Active
A208232,C106345,Premium,172020.38,6.25,Active
A208233,C106345,Savings,189349.5,6.33,Active
A208234,C106346,Salary,469295.92,3.82,Dormant
A208235,C106346,Savings,361792.6,5.98,Active
A208236,C106347,Savings,288928.16,4.41,Dormant
A208237,C106348,Savings,201474.98,4.17,Active
A208238,C106348,Premium,254333.78,3.09,Active
A208239,C106349,Salary,132260.48,5.58,Active
A208240,C106350,Salary,155020.26,2.89,Active
A208241,C106350,Savings,172670.9,3.12,Active
A208242,C106351,Salary,110920.4,3.94,Active
A208243,C106352,Savings,45775.59,3.4,Active
A208244,C106353,Savings,97335.72,6.3,Active
A208245,C106353,Savings,75304.37,3.79,Active
A208246,C106354,Salary,244059.15,3.22,Active
A208247,C106354,Salary,357559.75,4.93,Active
A208248,C106355,Savings,3377.1,3.47,Active
A208249,C106355,Savings,19354.89,5.63,Active
A208250,C106356,Savings,168921.78,3.98,Active
A208251,C106356,Savings,168825.39,5.72,Active
A208252,C106357,Salary,23268.34,4.47,Active
A208253,C106358,Savings,40142.13,4.84,Active
A208254,C106359,Savings,155379.39,4.79,Dormant
A208255,C106359,Savings,208691.29,5.38,Active
A208256,C106360,Savings,95758.56,2.96,Dormant
A208257,C106361,Premium,241736.17,6.45,Active
A208258,C106361,Current,117970.52,3.99,Active
A208259,C106362,Current,21715.47,4.83,Active
A208260,C106363,Salary,132100.52,2.7,Dormant
A208261,C106364,Savings,230172.87,3.08,Active
A208262,C106365,Savings,52700.61,4.21,Active
A208263,C106366,Salary,73572.17,3.29,Dormant
A208264,C106366,Savings,67679.47,5.66,Active
A208265,C106367,Premium,96227.41,3.87,Active
A208266,C106368,Salary,266746.0,3.81,Active
A208267,C106368,Savings,183122.04,4.15,Active
A208268,C106369,Salary,173125.16,3.85,Active
A208269,C106370,Salary,201812.77,3.37,Active
A208270,C106371,Savings,41643.29,5.77,Active
A208271,C106372,Savings,135655.66,3.56,Active
A208272,C106373,Salary,123900.52,6.07,Dormant
A208273,C106374,Current,71859.52,4.84,Active
A208274,C106374,Savings,41513.33,3.12,Dormant
A208275,C106375,Salary,140054.49,5.37,Active
A208276,C106376,Salary,29364.29,3.51,Active
A208277,C106377,Savings,80426.55,4.29,Active
A208278,C106378,Current,191070.52,4.53,Active
A208279,C106379,Savings,65298.94,3.32,Active
A208280,C106379,Salary,73476.01,6.16,Active
A208281,C106380,Savings,131321.75,3.68,Active
A208282,C106381,Salary,14158.86,4.74,Active
A208283,C106381,Savings,29388.19,4.76,Dormant
A208284,C106382,Salary,231918.23,5.54,Active
A208285,C106383,Savings,156672.33,6.14,Active
A208286,C106384,Savings,248225.45,4.09,Dormant
A208287,C106385,Savings,208435.87,5.3,Active
A208288,C106386,Savings,135678.12,5.8,Active
A208289,C106387,Premium,138000.49,4.03,Active
A208290,C106388,Salary,61076.65,3.29,Active
A208291,C106389,Savings,272350.33,4.15,Active
A208292,C106390,Savings,107026.37,6.42,Active
A208293,C106390,Current,198750.64,5.03,Active
A208294,C106391,Savings,83544.08,5.0,Active
A208295,C106392,Salary,35156.96,6.06,Active
A208296,C106393,Premium,51958.46,3.03,Dormant
A208297,C106393,Savings,60865.04,2.62,Active
A208298,C106394,Premium,49914.59,3.79,Active
A208299,C106395,Salary,477741.98,3.02,Active
A208300,C106396,Salary,168747.3,4.62,Active
A208301,C106397,Savings,269645.02,4.14,Active
A208302,C106397,Savings,0.0,5.74,Active
A208303,C106398,Premium,60414.66,5.19,Dormant
A208304,C106399,Savings,42026.94,3.01,Dormant
A208305,C106400,Premium,162985.48,3.28,Active
A208306,C106400,Savings,11372.23,3.06,Active
A208307,C106401,Savings,23852.28,6.06,Active
A208308,C106401,Salary,67151.87,3.68,Active
A208309,C106402,Savings,94835.89,2.59,Active
A208310,C106403,Savings,242344.01,4.97,Active
A208311,C106403,Premium,239027.16,3.23,Active
A208312,C106404,Salary,196604.14,3.79,Active
A208313,C106404,Savings,192895.7,6.15,Active
A208314,C106405,Savings,182373.15,5.54,Active
A208315,C106405,Salary,74686.18,4.34,Active
A208316,C106406,Savings,52549.56,5.18,Active
A208317,C106407,Savings,260579.32,6.04,Active
A208318,C106407,Salary,129142.63,3.1,Active
A208319,C106408,Savings,192991.38,4.41,Active
A208320,C106409,Savings,187364.66,4.79,Active
A208321,C106409,Savings,210249.08,4.14,Active
A208322,C106410,Savings,81113.67,4.97,Active
A208323,C106411,Savings,388481.06,3.06,Dormant
A208324,C106412,Savings,40654.64,3.29,Active
A208325,C106413,Savings,101894.36,6.26,Dormant
A208326,C106413,Savings,101771.31,3.51,Active
A208327,C106414,Premium,38828.95,4.06,Active
A208328,C106415,Savings,233240.59,4.6,Dormant
A208329,C106416,Salary,150418.47,6.2,Dormant
A208330,C106417,Salary,94123.89,6.46,Dormant
A208331,C106418,Salary,112857.32,5.92,Active
A208332,C106419,Current,8883.49,4.46,Active
A208333,C106420,Salary,292874.98,5.53,Active
A208334,C106421,Savings,4456.68,5.32,Active
A208335,C106422,Savings,84025.13,5.33,Active
A208336,C106422,Savings,180625.67,5.79,Active
A208337,C106423,Savings,225373.24,4.59,Dormant
A208338,C106424,Salary,199392.25,5.33,Dormant
A208339,C106425,Savings,366154.69,6.42,Active
A208340,C106426,Salary,132573.62,3.52,Dormant
A208341,C106427,Savings,228874.69,2.55,Active
A208342,C106427,Savings,262121.17,2.91,Active
A208343,C106428,Savings,83668.81,6.26,Active
A208344,C106429,Premium,71168.68,2.52,Active
A208345,C106429,Savings,42484.16,5.88,Active
A208346,C106430,Salary,325251.72,3.49,Dormant
A208347,C106431,Savings,79407.39,5.88,Active
A208348,C106431,Savings,505.58,4.74,Active
A208349,C106432,Current,182158.61,3.39,Active
A208350,C106433,Current,49523.3,6.36,Dormant
A208351,C106434,Current,152458.41,2.51,Active
A208352,C106435,Savings,140485.38,5.46,Active
A208353,C106435,Savings,74970.71,5.78,Active
A208354,C106436,Premium,177885.27,2.66,Dormant
A208355,C106437,Savings,216192.86,6.01,Active
A208356,C106437,Premium,172305.05,5.65,Dormant
A208357,C106438,Premium,148015.92,6.23,Dormant
A208358,C106439,Savings,104296.85,5.84,Active
A208359,C106440,Savings,174955.59,3.25,Active
A208360,C106441,Savings,205918.44,4.53,Active
A208361,C106441,Savings,114618.33,6.5,Dormant
A208362,C106442,Salary,178194.61,3.14,Active
A208363,C106443,Salary,149582.72,2.74,Active
A208364,C106444,Savings,171338.09,3.7,Dormant
A208365,C106445,Savings,294629.68,2.92,Active
A208366,C106446,Savings,205733.76,5.3,Active
A208367,C106447,Savings,271124.94,5.49,Active
A208368,C106447,Savings,183109.27,5.96,Active
A208369,C106448,Salary,392591.91,6.01,Dormant
A208370,C106448,Current,515885.86,4.49,Dormant
A208371,C106449,Savings,84070.02,2.86,Dormant
A208372,C106450,Savings,91862.25,3.6,Active
A208373,C106451,Current,162567.79,4.81,Active
A208374,C106452,Savings,258634.97,4.31,Active
A208375,C106452,Salary,119277.89,4.66,Active
A208376,C106453,Savings,161112.32,3.24,Active
A208377,C106454,Savings,135468.31,3.56,Active
A208378,C106455,Savings,44436.89,4.33,Active
A208379,C106456,Savings,66392.97,3.39,Active
A208380,C106457,Savings,319942.68,2.72,Active
A208381,C106458,Premium,40737.27,3.19,Active
A208382,C106459,Salary,98916.39,3.61,Active
A208383,C106460,Salary,76303.2,4.55,Active
A208384,C106461,Salary,175677.91,3.09,Active
A208385,C106462,Salary,227176.24,5.68,Dormant
A208386,C106463,Salary,272111.16,5.33,Active
A208387,C106464,Savings,35712.47,3.56,Active
A208388,C106465,Savings,31100.54,3.28,Active
A208389,C106466,Current,157461.75,5.75,Active
A208390,C106467,Savings,147592.82,2.89,Active
A208391,C106467,Current,96772.57,3.2,Active
A208392,C106468,Savings,83351.71,3.39,Active
A208393,C106468,Salary,52896.81,4.75,Active
A208394,C106469,Savings,27754.07,6.47,Dormant
A208395,C106470,Salary,210488.6,3.26,Active
A208396,C106470,Current,185266.72,5.27,Active
A208397,C106471,Savings,337964.52,5.56,Active
A208398,C106471,Salary,87849.77,4.47,Active
A208399,C106472,Salary,65794.93,4.62,Dormant
A208400,C106473,Salary,142359.48,2.87,Active
A208401,C106474,Savings,223400.92,3.14,Active
A208402,C106475,Premium,50038.86,5.15,Active
A208403,C106476,Savings,44220.88,5.69,Active
A208404,C106476,Savings,120446.41,6.03,Dormant
A208405,C106477,Salary,44806.16,4.89,Active
A208406,C106478,Savings,119660.61,3.38,Active
A208407,C106479,Savings,27814.79,3.16,Active
A208408,C106480,Savings,93382.37,5.5,Active
A208409,C106481,Savings,60012.59,3.3,Dormant
A208410,C106482,Salary,97567.97,5.01,Active
A208411,C106482,Salary,135291.91,2.94,Active
A208412,C106483,Premium,269253.41,3.76,Active
A208413,C106484,Savings,275421.0,4.47,Dormant
A208414,C106484,Savings,168280.53,5.85,Active
A208415,C106485,Savings,332259.34,5.51,Active
A208416,C106486,Salary,15209.34,3.89,Active
A208417,C106487,Savings,42838.26,6.28,Active
A208418,C106488,Savings,112155.56,3.82,Active
A208419,C106489,Savings,214056.9,5.39,Active
A208420,C106489,Salary,0.0,5.59,Dormant
A208421,C106490,Savings,278572.42,6.36,Active
A208422,C106491,Savings,282188.11,6.38,Active
A208423,C106491,Savings,156514.4,5.73,Active
A208424,C106492,Premium,239461.71,3.78,Active
A208425,C106493,Savings,177469.9,4.65,Active
A208426,C106494,Savings,44801.01,3.52,Dormant
A208427,C106495,Salary,148460.91,6.16,Active
A208428,C106495,Savings,129986.2,4.49,Active
A208429,C106496,Savings,251371.6,3.46,Active
A208430,C106497,Premium,79406.45,4.0,Active
A208431,C106498,Savings,266162.58,2.78,Active
A208432,C106499,Savings,86993.94,5.14,Active
A208433,C106500,Salary,237719.59,5.67,Active
A208434,C106501,Savings,135077.36,2.67,Active
A208435,C106502,Savings,214166.61,3.63,Active
A208436,C106503,Savings,123280.86,3.9,Active
A208437,C106504,Savings,22951.18,2.95,Dormant
A208438,C106505,Savings,68511.03,5.49,Dormant
A208439,C106505,Premium,160400.16,4.43,Active
